"lon","lat","y","temperature","precipitation","elevation","soil_ph","distance_km","noise_var"
132.064516,-30.870968,9.268467,19.651542,581.285947,307.081855,6.424833,154.711856,-0.025382
133.354839,-30.870968,14.257248,20.096657,649.644089,326.199338,6.575446,180.78984,1.284943
134.645161,-30.870968,14.316958,19.607142,554.837761,351.054453,6.329385,179.953446,-0.117231
135.935484,-30.870968,16.183649,20.083779,650.572678,460.483845,6.902623,111.596527,1.285923
137.225806,-30.870968,21.087396,21.174241,715.03856,608.679887,6.453947,42.935049,1.699426
138.516129,-30.870968,16.158257,22.578219,580.834254,485.6511,5.90046,135.471374,0.269903
139.806452,-30.870968,11.547154,20.469913,526.936143,344.300867,5.878169,148.833601,0.984498
141.096774,-30.870968,19.703617,20.683631,605.245095,338.147776,5.636928,160.696027,-0.396763
142.387097,-30.870968,22.619545,21.447285,580.832804,391.991506,6.238398,176.960132,-1.56599
143.677419,-30.870968,16.531804,20.916687,564.947196,338.201252,6.2982,151.250684,-0.203193
144.967742,-30.870968,14.495916,19.584216,534.356628,309.160712,6.277893,73.192902,-0.17979
146.258065,-30.870968,15.578352,18.164358,510.55149,309.161547,6.054553,87.734233,-1.191119
147.548387,-30.870968,13.772095,18.788975,570.15524,426.635822,5.773507,145.919485,-0.114109
148.83871,-30.870968,13.740068,18.47469,543.826835,282.152955,6.863868,243.431531,1.515078
150.129032,-30.870968,20.997575,18.085604,595.172835,377.306815,7.609378,192.164998,-0.425244
151.419355,-30.870968,21.850834,19.457509,670.714688,322.006885,7.553334,175.654132,1.821455
152.709677,-30.870968,23.023502,19.107482,647.864265,552.867395,7.17629,168.688549,-0.997826
154,-30.870968,22.737012,20.250626,678.665001,328.913667,7.154158,133.20079,-1.332246
114,-29.967742,9.554974,17.205352,645.025105,492.83377,6.057687,126.297075,-1.472923
115.290323,-29.967742,11.491571,18.245338,533.962682,402.411985,6.019582,138.190746,0.35408
116.580645,-29.967742,8.035535,18.7233,399.522257,353.978099,6.37401,140.638918,-0.268362
117.870968,-29.967742,11.879608,19.478512,441.085263,334.066308,6.708423,48.715507,0.128533
119.16129,-29.967742,16.19064,22.13502,542.471804,232.84688,6.812379,73.90367,0.966755
120.451613,-29.967742,15.766122,21.38058,566.177892,395.530271,6.980227,151.280991,1.367361
121.741935,-29.967742,16.835097,22.188494,596.305449,362.698102,6.601737,214.213466,-0.479258
123.032258,-29.967742,10.074765,20.540623,589.711273,250.001837,6.660413,194.170255,1.652369
124.322581,-29.967742,12.947596,19.252724,641.573243,26.475067,6.579829,202.584251,-0.145786
125.612903,-29.967742,12.534173,20.07444,619.692662,83.235755,6.428193,143.41288,-0.333216
126.903226,-29.967742,12.181353,20.717361,627.944632,324.585686,6.30537,174.074103,-1.356257
128.193548,-29.967742,13.379129,18.820034,654.924204,241.731376,6.432966,199.166194,-1.041796
129.483871,-29.967742,11.984983,17.96095,579.593652,244.498718,6.731454,180.18978,-0.092647
130.774194,-29.967742,16.52288,19.14207,593.545636,322.215074,7.040227,163.307916,0.219465
132.064516,-29.967742,13.801277,20.494912,571.826378,342.188022,6.86619,83.842947,-0.97968
133.354839,-29.967742,12.675739,20.00815,626.524937,274.257206,6.219689,191.091157,1.105179
134.645161,-29.967742,15.239332,18.456113,532.100091,495.375517,6.536868,162.340406,1.274701
135.935484,-29.967742,13.426126,18.299051,690.387322,340.544279,6.331329,107.764351,-1.937844
137.225806,-29.967742,17.86859,19.329248,742.458588,574.655286,6.568856,96.993016,-0.713294
138.516129,-29.967742,14.903709,20.078215,585.923361,525.520318,5.902834,148.81593,0.719884
139.806452,-29.967742,14.066774,20.075858,523.098246,178.152866,5.575319,206.795971,0.966687
141.096774,-29.967742,15.988004,20.827044,515.50458,313.781091,5.863846,189.600949,0.197019
142.387097,-29.967742,17.177639,20.169838,541.21115,417.167677,5.905428,132.519041,-0.112374
143.677419,-29.967742,18.14211,18.83318,519.390032,273.785601,6.483187,125.195169,0.062011
144.967742,-29.967742,17.321822,19.387088,532.882285,296.550356,6.002981,105.124039,0.449761
146.258065,-29.967742,14.927975,18.908766,440.654442,165.010092,6.191647,118.605941,0.190974
147.548387,-29.967742,14.237695,19.84553,531.551304,218.376991,6.471869,190.189256,3.298889
148.83871,-29.967742,14.726176,17.280591,559.118573,298.20532,6.691946,208.928232,-0.752618
150.129032,-29.967742,15.711564,18.157249,512.353417,350.382373,7.29359,169.8182,-0.678391
151.419355,-29.967742,22.528241,20.178468,614.165865,346.910178,7.113864,213.734921,0.676023
152.709677,-29.967742,23.459493,20.330666,632.234632,326.944506,6.722879,267.39686,1.116824
154,-29.967742,20.990385,19.171463,632.85407,384.775402,6.162772,176.380117,0.101402
114,-29.064516,11.182525,18.59529,606.552717,534.527941,5.934122,162.889922,0.071511
115.290323,-29.064516,11.182681,17.630243,554.57323,353.181363,6.279103,176.990843,-0.139153
116.580645,-29.064516,7.798443,18.115445,488.122615,337.80094,6.476809,163.869696,1.244238
117.870968,-29.064516,9.844933,20.547438,459.652899,260.191898,6.36063,88.391118,-0.392599
119.16129,-29.064516,17.138611,20.763362,581.021404,270.886904,6.658088,118.081712,-0.306526
120.451613,-29.064516,10.585625,21.713698,580.366109,344.953816,6.06959,188.272211,1.163297
121.741935,-29.064516,14.111812,20.894776,583.868683,320.289205,6.66365,290.381956,1.188194
123.032258,-29.064516,9.850086,18.603149,648.307979,220.512861,6.357653,234.342556,-0.31866
124.322581,-29.064516,9.891326,18.104747,691.056997,116.640185,6.412271,196.169959,-0.357082
125.612903,-29.064516,8.750069,18.040406,613.857794,177.713904,6.499469,136.427959,1.528522
126.903226,-29.064516,6.51279,18.610876,573.91062,244.661548,6.149903,161.972246,1.336881
128.193548,-29.064516,9.846561,18.194267,570.242963,207.823143,6.809308,202.118129,1.164991
129.483871,-29.064516,8.871662,18.083453,516.457836,290.285838,6.856333,203.005006,-0.711826
130.774194,-29.064516,13.70436,18.620346,465.459201,350.183882,6.988488,134.043078,-1.363123
132.064516,-29.064516,17.093628,21.346438,556.110608,348.483376,6.991689,124.578169,0.954742
133.354839,-29.064516,13.073925,18.594411,576.295864,228.537829,6.812851,119.890462,0.136232
134.645161,-29.064516,18.818701,17.904849,617.692825,390.642384,6.711404,152.747953,1.267877
135.935484,-29.064516,14.465466,18.478552,660.987398,422.374337,7.1705,133.045117,-1.293589
137.225806,-29.064516,14.687885,20.455696,694.225794,417.735021,6.444633,169.028737,1.850807
138.516129,-29.064516,15.231527,19.96295,585.311033,447.335661,6.570261,176.254743,-0.326548
139.806452,-29.064516,14.19255,21.064859,489.566416,422.700863,5.686383,223.441016,-0.145365
141.096774,-29.064516,14.237999,18.738094,545.179782,373.477342,5.766653,208.409009,0.260381
142.387097,-29.064516,19.554355,20.523901,573.650996,428.300921,5.905607,130.355968,-0.654076
143.677419,-29.064516,18.172397,18.62781,450.388539,447.589733,5.9643,77.438789,0.190483
144.967742,-29.064516,18.504217,18.576067,530.578964,472.139047,6.15637,106.197471,-0.641502
146.258065,-29.064516,12.930359,17.777826,407.297103,240.464386,6.474961,205.718574,0.222581
147.548387,-29.064516,11.696535,18.677068,485.461033,205.578706,6.309216,223.184356,-0.884001
148.83871,-29.064516,15.058811,19.887788,506.596528,244.666563,6.727526,222.928615,-0.794044
150.129032,-29.064516,19.80707,21.512516,523.211208,411.123795,7.093284,220.056714,0.804951
151.419355,-29.064516,25.385023,19.454902,631.194619,405.454739,6.920344,263.906704,2.197201
152.709677,-29.064516,18.844606,20.158312,561.828272,437.111275,6.366636,300.749427,-0.281725
154,-29.064516,15.285993,20.860224,584.95445,399.394535,5.938668,253.514958,-0.698607
114,-28.16129,9.53759,18.175299,742.69144,380.144804,5.922111,211.475213,0.95561
115.290323,-28.16129,4.883137,17.823885,541.281904,206.764093,6.38373,220.823911,-0.267155
116.580645,-28.16129,4.747519,18.129724,486.793502,110.125515,6.953844,221.124956,0.685413
117.870968,-28.16129,7.091352,20.074073,506.138056,419.360046,6.422057,193.116718,-1.628478
119.16129,-28.16129,12.688327,21.710689,571.140628,328.16227,6.854201,117.834299,0.511908
120.451613,-28.16129,14.774704,21.632673,561.204548,373.861925,6.156237,160.594044,2.117014
121.741935,-28.16129,9.668819,20.535442,579.334451,381.816584,6.216961,219.045323,0.235392
123.032258,-28.16129,12.559022,18.570739,683.978475,411.928099,6.318971,216.032531,1.265055
124.322581,-28.16129,11.322927,18.468449,658.608398,317.873608,6.263306,249.810476,0.103592
125.612903,-28.16129,5.292197,17.513078,629.154544,258.037613,6.430276,194.644585,0.979497
126.903226,-28.16129,-1.733998,17.648613,600.596106,328.876157,6.659281,212.337436,-0.374559
128.193548,-28.16129,13.770278,19.009737,580.473873,311.903264,7.03331,191.709388,-0.417616
129.483871,-28.16129,7.556232,18.959987,553.257552,246.400623,7.131335,188.364627,0.420914
130.774194,-28.16129,15.371776,19.300654,518.702389,400.727678,6.539774,146.9433,0.488424
132.064516,-28.16129,14.331984,19.488231,510.54125,354.632357,6.596703,127.686878,1.256126
133.354839,-28.16129,13.184389,19.665632,562.214484,300.399946,6.624398,187.969228,0.947741
134.645161,-28.16129,12.956084,19.912457,556.440345,252.565041,6.944052,174.787076,-0.739111
135.935484,-28.16129,17.44581,18.422484,622.856212,454.965895,6.452589,174.521235,-0.298754
137.225806,-28.16129,12.951055,19.513957,615.388044,365.381537,6.295457,176.794609,-0.201945
138.516129,-28.16129,14.402226,19.829768,569.634495,376.154672,6.522738,168.31961,0.647677
139.806452,-28.16129,11.799662,19.282408,474.494363,380.163168,6.392444,187.770528,-1.417246
141.096774,-28.16129,16.62858,18.051249,505.586176,368.399911,6.170217,142.349726,0.992534
142.387097,-28.16129,15.981349,18.895035,470.502224,443.069415,6.578008,126.439393,0.038573
143.677419,-28.16129,13.494048,19.237431,453.329036,508.176205,5.589209,84.98677,0.127351
144.967742,-28.16129,21.206277,19.974191,503.934997,468.122282,6.149458,163.886465,0.751536
146.258065,-28.16129,14.734454,16.869426,480.669728,181.144073,6.355462,246.346868,-0.062812
147.548387,-28.16129,9.905708,17.60378,535.289166,-6.003702,6.150152,196.3337,-0.702631
148.83871,-28.16129,12.575149,19.052952,554.15103,174.4969,6.377708,172.014293,-0.719561
150.129032,-28.16129,17.856611,18.488967,563.278639,303.178329,6.773399,196.082406,-0.552788
151.419355,-28.16129,17.596063,18.464852,640.11188,349.054533,7.026607,238.873934,0.282621
152.709677,-28.16129,17.128417,18.654698,656.77656,243.431169,6.569134,265.217249,-1.422727
154,-28.16129,14.934302,18.915058,537.62792,258.843066,6.433113,268.961082,-1.263348
114,-27.258065,6.099041,15.734181,728.333631,126.751233,5.925039,168.753177,0.877885
115.290323,-27.258065,7.291167,17.43568,647.855833,441.777344,6.228075,210.787744,-0.757797
116.580645,-27.258065,7.625649,17.627352,606.40411,338.722579,6.588197,190.658064,-0.430018
117.870968,-27.258065,6.099337,20.761671,519.3298,352.617958,6.611964,161.929494,2.222146
119.16129,-27.258065,11.926842,21.716002,680.879317,166.421223,6.743565,164.5935,-0.405879
120.451613,-27.258065,9.451375,19.522717,486.907634,276.817015,6.359172,172.805907,-0.382477
121.741935,-27.258065,10.370963,19.524201,567.328174,424.252906,6.508667,218.537845,0.530691
123.032258,-27.258065,11.586623,18.091673,637.860245,462.099178,6.472411,191.660656,0.837823
124.322581,-27.258065,6.60034,18.86825,634.532254,404.911627,6.016015,216.743568,0.795732
125.612903,-27.258065,4.839687,18.076555,659.714224,462.842187,6.471282,200.654329,2.693945
126.903226,-27.258065,4.886276,17.466574,623.379492,188.627152,6.176533,232.547492,2.060349
128.193548,-27.258065,9.47181,18.821817,551.636517,166.319686,6.510481,200.684288,1.240932
129.483871,-27.258065,14.75484,19.088013,621.973812,258.403125,6.821776,155.503126,-1.279025
130.774194,-27.258065,13.902062,18.946095,547.111185,342.566113,6.236954,173.666482,-0.284928
132.064516,-27.258065,13.015902,21.140305,567.68477,283.509814,6.397773,177.065634,-2.07339
133.354839,-27.258065,10.345799,19.521258,529.262426,405.514945,6.528262,209.341269,-1.396722
134.645161,-27.258065,11.38482,18.894824,501.406449,135.812227,6.601432,196.398088,0.241486
135.935484,-27.258065,9.597914,17.184539,533.042022,210.25487,6.216659,156.251331,0.464947
137.225806,-27.258065,11.956416,18.382029,509.914894,462.511178,6.492226,118.57638,-1.057012
138.516129,-27.258065,15.713007,19.752542,550.106679,464.762577,6.709121,184.52171,-0.404804
139.806452,-27.258065,5.22337,16.882682,427.136092,238.051144,6.419193,200.318033,1.551996
141.096774,-27.258065,13.65092,17.368533,415.421761,405.817963,6.510858,158.605256,0.019688
142.387097,-27.258065,15.843418,17.024029,452.776943,443.215352,6.169674,57.304604,1.204217
143.677419,-27.258065,18.00466,19.771362,381.938846,303.1892,6.03339,98.006058,0.501131
144.967742,-27.258065,22.708473,20.447043,438.709452,369.63976,6.38498,183.306815,-0.312518
146.258065,-27.258065,17.285697,18.626071,476.574741,319.93691,6.431836,193.397093,-0.778893
147.548387,-27.258065,15.731664,19.415093,597.870672,77.783602,6.372296,197.511864,0.48246
148.83871,-27.258065,16.618696,17.93185,572.70458,230.073522,6.824732,146.941118,-0.635842
150.129032,-27.258065,19.784873,18.982849,562.717722,162.331746,6.554936,196.089102,-0.082236
151.419355,-27.258065,17.466674,17.835091,578.429814,312.805269,6.946732,175.756367,0.314367
152.709677,-27.258065,16.19672,18.461149,627.874794,177.493692,6.749813,203.184393,-0.068791
154,-27.258065,11.468595,18.239254,562.616321,203.400353,6.330962,265.186852,-0.958444
114,-26.354839,2.859645,16.231718,665.448398,140.735375,6.139988,162.158925,-1.085045
115.290323,-26.354839,4.607697,17.600434,636.256452,374.473777,6.182669,227.341974,0.313344
116.580645,-26.354839,4.140801,16.920976,666.061368,338.402746,6.638781,206.474432,0.63871
117.870968,-26.354839,8.659327,18.891624,690.898569,355.204046,6.74715,217.279833,0.3103
119.16129,-26.354839,11.056067,19.995054,614.552492,326.270278,6.124154,184.245037,0.511061
120.451613,-26.354839,4.506169,18.869013,563.266671,310.445884,6.817289,205.814655,-1.106667
121.741935,-26.354839,3.895301,18.732064,559.040646,361.849988,5.982125,220.34774,-0.275743
123.032258,-26.354839,8.408836,17.982519,701.819517,434.992454,6.448064,189.618241,0.751497
124.322581,-26.354839,6.506884,19.812713,692.66837,457.508793,6.075346,248.482039,1.410478
125.612903,-26.354839,2.860637,19.285358,568.978461,383.517233,6.577165,247.860969,-0.92359
126.903226,-26.354839,8.027501,21.270773,569.162977,308.957092,6.507704,197.225811,-1.659476
128.193548,-26.354839,10.051738,18.806089,456.092756,319.12782,6.89579,226.550254,0.114304
129.483871,-26.354839,11.734489,19.698792,541.111492,356.952921,6.620521,169.050042,0.362509
130.774194,-26.354839,14.951965,21.510232,590.028734,453.247725,5.707845,89.092137,0.899696
132.064516,-26.354839,11.956751,20.86201,520.049828,167.891184,6.102418,145.873418,1.455251
133.354839,-26.354839,8.669596,18.530447,452.805241,302.563551,6.401976,150.38183,-0.05569
134.645161,-26.354839,9.094899,17.183581,546.763387,251.316032,6.795413,154.928922,-1.342803
135.935484,-26.354839,6.25234,17.254914,475.052963,193.275611,6.154991,128.216069,-1.595717
137.225806,-26.354839,14.123925,19.155996,540.425586,269.789089,6.332253,55.059492,-1.657736
138.516129,-26.354839,13.512892,19.396616,525.780285,395.833793,6.397965,118.077493,-0.032958
139.806452,-26.354839,7.539914,15.648897,509.312979,288.248897,6.886515,187.469697,0.40165
141.096774,-26.354839,15.189409,15.894998,507.453441,315.854215,6.113587,94.937009,-0.64386
142.387097,-26.354839,13.961897,17.128314,523.688575,400.047226,6.50565,132.762346,1.323108
143.677419,-26.354839,14.908279,17.25572,522.535982,443.206824,6.672265,178.611462,0.566696
144.967742,-26.354839,25.017699,19.523118,505.815076,555.140707,6.492916,150.90581,-0.236093
146.258065,-26.354839,22.890368,16.594786,533.617005,428.547796,6.74003,247.789249,0.687037
147.548387,-26.354839,19.873434,18.095911,527.887549,446.985736,6.754749,165.6344,0.451887
148.83871,-26.354839,16.002016,17.692312,500.306812,415.837694,6.520105,163.928776,-0.349087
150.129032,-26.354839,18.743493,17.584062,513.186949,316.40123,6.403679,160.15744,0.470031
151.419355,-26.354839,13.509713,17.474607,552.271186,307.365567,6.065429,211.08699,1.297585
152.709677,-26.354839,16.307497,18.173176,532.449203,432.42348,6.884852,166.111223,0.814535
154,-26.354839,14.726956,18.519448,597.055782,196.963273,6.929342,193.779124,0.610509
114,-25.451613,7.995987,16.52771,607.019607,245.936303,6.67366,120.414601,-0.506799
115.290323,-25.451613,1.191832,15.153266,650.113928,329.317629,6.466698,208.270714,0.170625
116.580645,-25.451613,0.687838,15.200362,710.419555,111.040125,6.397404,226.600499,-1.052991
117.870968,-25.451613,2.983833,15.936266,624.984798,236.307135,6.029388,208.296522,0.35151
119.16129,-25.451613,10.603371,18.674934,665.094598,332.31004,6.072308,171.9049,-0.417015
120.451613,-25.451613,4.037348,18.22932,501.588105,53.279373,6.110029,161.344745,-0.829843
121.741935,-25.451613,7.881836,18.469861,580.279818,302.684245,5.786622,193.892959,-0.90896
123.032258,-25.451613,8.641284,16.884216,723.956019,341.108788,6.255328,154.859558,0.059192
124.322581,-25.451613,3.008849,18.039292,701.970092,420.265668,6.168129,271.526323,-0.226758
125.612903,-25.451613,8.548967,19.718474,653.970658,437.091325,6.561154,205.086432,-0.867679
126.903226,-25.451613,10.246191,19.881493,542.05473,488.562389,6.381576,194.86825,0.073855
128.193548,-25.451613,11.205647,19.260276,521.045623,214.859214,7.188707,172.882179,1.729616
129.483871,-25.451613,11.050258,19.526288,593.426151,321.120673,7.375417,143.702031,1.747229
130.774194,-25.451613,14.879302,21.423529,508.202874,281.666515,6.841635,114.668489,-0.735564
132.064516,-25.451613,16.141308,19.571209,558.070369,253.888498,6.386919,145.267372,-0.662839
133.354839,-25.451613,11.18053,19.022959,440.033023,257.461443,6.650698,116.70462,0.065953
134.645161,-25.451613,11.588235,18.598199,469.747318,146.317208,6.202135,96.58017,-0.338563
135.935484,-25.451613,5.765029,16.776104,628.876479,39.316859,5.876301,126.628506,1.789151
137.225806,-25.451613,13.806794,18.111492,600.718713,421.751625,6.078751,160.606049,0.494656
138.516129,-25.451613,11.886792,17.961601,557.689431,235.976086,6.865072,163.499256,0.56854
139.806452,-25.451613,10.470482,17.557143,593.85568,308.583173,6.647556,173.817924,0.570326
141.096774,-25.451613,12.973302,17.502261,549.51903,214.276181,6.708674,145.771846,-0.291954
142.387097,-25.451613,16.449834,17.187924,583.687294,478.470616,6.597231,153.050365,0.833319
143.677419,-25.451613,14.669309,17.535254,543.986279,275.893658,6.546774,108.488308,-1.370419
144.967742,-25.451613,16.128401,17.189648,418.471925,325.179665,6.648116,173.16478,-0.005171
146.258065,-25.451613,18.504914,16.79829,518.389808,275.131555,6.650327,180.994835,1.328629
147.548387,-25.451613,14.400483,16.23109,494.140326,378.88778,7.069607,180.092853,-1.797918
148.83871,-25.451613,16.867722,16.066213,470.954709,332.965367,6.275469,214.12163,-1.037973
150.129032,-25.451613,17.714499,15.686651,503.08114,557.006431,6.334732,180.496811,-1.117582
151.419355,-25.451613,17.379653,17.701187,598.943866,397.141221,6.327496,203.189864,0.731703
152.709677,-25.451613,15.201323,19.014774,586.39607,491.055214,6.603872,156.86372,-0.022046
154,-25.451613,15.512215,18.099972,636.075424,402.071189,6.558556,217.344639,-0.254491
114,-24.548387,6.07809,15.010256,654.205432,342.92052,6.813437,194.727008,0.734829
115.290323,-24.548387,3.471014,15.018576,661.936969,339.083957,6.143265,224.501759,-1.81572
116.580645,-24.548387,0.985635,17.453984,705.280333,259.022013,6.450894,241.86932,0.926621
117.870968,-24.548387,6.656166,18.827606,649.900656,183.732278,5.570608,216.607825,-0.487674
119.16129,-24.548387,8.377929,16.588558,561.035358,206.30069,6.370229,193.80722,0.375614
120.451613,-24.548387,8.276567,17.093383,568.546685,231.936611,6.379404,189.435977,1.004963
121.741935,-24.548387,4.028246,18.966464,486.543802,36.469027,6.161538,175.647295,-0.652729
123.032258,-24.548387,3.949232,17.719604,575.726928,77.504505,5.541862,162.223023,1.714171
124.322581,-24.548387,10.031139,19.548357,637.557081,256.860687,6.073023,195.73617,-0.167384
125.612903,-24.548387,5.314854,19.023877,613.927445,182.576726,6.182635,209.949754,0.811425
126.903226,-24.548387,10.12128,19.752788,547.028403,332.227403,6.842999,172.432121,-1.623904
128.193548,-24.548387,11.719467,19.467831,596.398066,329.874035,6.55827,97.585574,-0.871904
129.483871,-24.548387,10.748168,22.638174,524.922859,385.756806,6.48872,143.603906,-0.089438
130.774194,-24.548387,8.840919,21.859241,392.553092,415.051346,6.60043,138.607135,0.946614
132.064516,-24.548387,12.51351,18.737202,515.768445,359.867761,6.503749,112.933776,0.107596
133.354839,-24.548387,11.667195,17.904516,494.103835,326.349383,6.298623,106.128028,-1.41177
134.645161,-24.548387,6.883882,18.22203,513.692843,242.982045,6.15955,123.012238,0.565559
135.935484,-24.548387,3.890081,15.580838,569.59766,208.117272,6.013447,189.97018,0.238363
137.225806,-24.548387,4.682964,15.146527,509.134196,220.796811,6.088523,212.347364,1.032482
138.516129,-24.548387,9.032105,15.682397,506.654796,474.852167,6.344582,166.733323,-0.119669
139.806452,-24.548387,11.942542,16.516147,586.957786,262.047623,6.525089,246.206409,2.199369
141.096774,-24.548387,19.027675,18.294919,579.463578,442.486095,6.894959,227.187318,-1.110368
142.387097,-24.548387,15.71507,17.27896,501.728385,478.913244,7.227041,188.923216,0.609595
143.677419,-24.548387,17.123093,17.324967,541.022412,537.996816,7.079581,165.040209,1.614976
144.967742,-24.548387,18.836632,16.8811,529.622312,429.18965,6.792446,152.447725,-0.458236
146.258065,-24.548387,15.351453,15.845162,510.121792,292.552858,6.386909,187.430024,0.645138
147.548387,-24.548387,16.411571,17.276706,504.045426,299.092444,6.890924,208.96764,0.354674
148.83871,-24.548387,16.145645,15.307422,573.063764,222.30274,6.949702,199.363227,-0.39083
150.129032,-24.548387,17.164834,15.737868,577.89225,485.933869,6.487061,204.818081,1.662963
151.419355,-24.548387,17.492957,16.767984,660.665541,433.123149,6.389594,163.494936,-0.274455
152.709677,-24.548387,18.135604,18.401888,631.391261,414.786092,6.853742,207.249288,-0.804024
154,-24.548387,19.042592,19.700097,712.417999,387.323593,6.696276,200.564697,-1.909649
114,-23.645161,9.843704,16.130614,644.339864,260.869317,7.297811,128.644203,0.91503
115.290323,-23.645161,11.062119,17.449743,704.47337,258.306743,6.582283,175.328158,-1.24185
116.580645,-23.645161,6.314781,18.435316,664.371614,334.340892,5.874768,215.224524,0.578103
117.870968,-23.645161,5.264755,17.571326,574.977214,379.410374,6.252628,226.066089,0.42873
119.16129,-23.645161,7.951324,17.122394,610.640843,276.784368,6.440138,162.534098,-2.444558
120.451613,-23.645161,7.457892,18.624116,682.319121,249.560946,6.319524,174.273467,0.128609
121.741935,-23.645161,0.801098,16.915453,558.926602,177.740795,5.809332,165.977596,0.082595
123.032258,-23.645161,8.834523,18.065115,644.265127,179.255365,6.096356,149.49315,0.776913
124.322581,-23.645161,6.932785,18.509333,614.257195,196.212515,6.317929,140.179278,-0.908157
125.612903,-23.645161,9.529962,19.636939,645.780471,282.728048,6.454101,122.723431,1.263382
126.903226,-23.645161,9.928003,20.156989,540.89661,371.734582,7.043934,142.190718,1.043032
128.193548,-23.645161,10.379604,20.315513,568.493838,369.553462,6.365302,85.287959,2.35261
129.483871,-23.645161,17.124123,22.475556,479.377354,423.362967,6.471515,92.421164,1.46373
130.774194,-23.645161,7.740086,19.4326,382.99337,336.350475,6.422224,144.412192,-0.839204
132.064516,-23.645161,12.415668,19.30887,497.178536,359.710554,6.574941,110.852785,0.073117
133.354839,-23.645161,12.333593,16.417825,594.607091,383.316272,6.504952,128.752037,-0.546216
134.645161,-23.645161,6.817623,17.284611,517.194745,288.5323,6.257083,179.190933,-1.465056
135.935484,-23.645161,2.237067,16.085527,491.443745,249.931281,5.750138,200.632268,-1.855789
137.225806,-23.645161,4.640109,16.387981,450.807995,238.404407,6.094092,207.789927,-0.015255
138.516129,-23.645161,6.741469,16.108476,477.886262,398.416729,6.748417,182.007964,-1.180968
139.806452,-23.645161,11.367658,15.064515,576.439762,376.289836,6.113205,191.804101,0.332512
141.096774,-23.645161,15.965565,14.821681,603.381997,656.668792,6.507957,181.011493,0.808659
142.387097,-23.645161,18.93808,16.882018,574.740325,494.473927,7.045205,193.990368,1.236644
143.677419,-23.645161,17.311106,16.819972,595.652741,471.276065,6.647412,115.023434,-0.255518
144.967742,-23.645161,14.946904,16.015488,540.000431,301.230065,6.35288,159.996252,1.1071
146.258065,-23.645161,15.261508,15.802691,526.979438,380.034142,6.179455,141.115427,1.134188
147.548387,-23.645161,16.283787,15.625027,577.749377,279.162372,6.37096,184.846508,0.37583
148.83871,-23.645161,15.093496,15.502916,579.185034,302.027215,6.75411,231.375368,-0.543325
150.129032,-23.645161,15.919219,14.9781,561.063157,465.438789,7.170415,219.287731,0.952851
151.419355,-23.645161,14.106073,14.468622,557.382211,559.106839,6.900597,181.183939,-1.864465
152.709677,-23.645161,16.082456,16.841318,765.134735,398.444406,6.560783,201.03479,1.338786
154,-23.645161,17.131589,19.276663,634.104416,326.220281,6.457703,140.526263,1.245735
114,-22.741935,12.550506,18.707943,648.689869,297.319497,6.582797,120.054335,-0.11468
115.290323,-22.741935,13.091386,18.060141,765.023666,407.127714,6.278589,147.803068,0.253566
116.580645,-22.741935,9.845084,17.938659,723.834954,368.627863,5.960953,96.888346,-1.747837
117.870968,-22.741935,10.299362,18.499507,629.995097,369.885446,6.629303,216.104236,-0.683599
119.16129,-22.741935,11.059461,17.7828,660.014902,387.824196,6.684262,189.746481,-0.456442
120.451613,-22.741935,8.606864,17.352271,750.639904,365.543084,5.90191,203.765691,1.866261
121.741935,-22.741935,8.259679,15.493125,668.106169,370.693968,6.245978,170.15467,-1.499627
123.032258,-22.741935,2.058716,15.764677,616.972996,81.629513,6.638271,164.402079,-0.973191
124.322581,-22.741935,1.200937,17.941985,694.193692,89.2563,6.453905,200.460754,0.264459
125.612903,-22.741935,9.232722,17.367309,735.10495,134.311633,6.960935,148.51014,0.250768
126.903226,-22.741935,13.167604,19.88729,566.462734,327.861319,6.928019,139.671059,-0.216507
128.193548,-22.741935,10.021567,18.664151,580.975457,222.562948,6.776477,128.587073,0.045823
129.483871,-22.741935,13.24417,19.565989,515.476622,302.772079,6.450123,129.227635,0.777143
130.774194,-22.741935,12.942229,18.885587,505.040662,364.320782,6.876486,156.328291,-0.31667
132.064516,-22.741935,15.3263,18.058469,551.968051,534.405369,6.660558,132.505616,1.081462
133.354839,-22.741935,9.833765,17.086264,569.414865,373.579021,6.433051,135.924165,0.779681
134.645161,-22.741935,9.628881,17.322817,559.332491,312.898208,6.412447,133.101665,1.744024
135.935484,-22.741935,4.876997,16.447729,448.377597,305.339855,6.115944,165.391262,-0.265196
137.225806,-22.741935,4.034328,16.015446,391.278361,240.46675,6.175917,169.835233,-1.043207
138.516129,-22.741935,3.154173,15.971578,508.926118,26.87096,6.641102,155.561918,0.229612
139.806452,-22.741935,8.810288,14.89659,565.825658,452.120761,6.359543,184.700308,0.921545
141.096774,-22.741935,16.143311,16.652228,584.987441,463.9297,6.367695,185.77141,1.386501
142.387097,-22.741935,10.224901,14.411299,503.735124,373.746112,6.482643,135.558805,1.949829
143.677419,-22.741935,15.941055,16.707604,526.875672,401.772076,6.092201,117.545798,-1.951174
144.967742,-22.741935,13.774987,15.885106,553.530562,279.032281,6.683196,146.54847,-0.392497
146.258065,-22.741935,13.576139,16.120199,530.396219,403.33345,6.212615,163.998609,1.314802
147.548387,-22.741935,14.094659,16.683834,570.736361,287.347352,6.279577,185.301499,-0.976139
