"LocationID","Longitude","Latitude","var1","var2","qv1","qv2","qv12","interaction"
228,116.185453581158,36.0102542126784,"x1","x6",0.467850693082129,0.360524081264624,0.636239912877065,"Enhance, bi-"
229,116.048346776748,36.1966280743713,"x1","x6",0.434172235989641,0.268687270304007,0.601747308296384,"Enhance, bi-"
230,116.245674147271,36.0503438117914,"x1","x6",0.477021567373224,0.312295135022184,0.621124191668836,"Enhance, bi-"
231,116.351106922142,36.2114749321248,"x2","x6",0.161614313665116,0.153637850778209,0.540550071045788,"Enhance, nonlinear"
232,116.159022381762,36.362426643027,"x2","x6",0.154981084426113,0.212233191420998,0.548945904991384,"Enhance, nonlinear"
233,116.304097996792,36.0128739924403,"x1","x6",0.482296620890038,0.284592454000817,0.612273426814278,"Enhance, bi-"
234,116.017548324773,36.3255868515233,"x2","x6",0.380789447572073,0.190893380308877,0.581950695415081,"Enhance, nonlinear"
235,116.996552679222,36.5260497658281,"x2","x6",0.235810569087164,0.185056140250941,0.693503211553932,"Enhance, nonlinear"
236,116.804393312661,36.5452143644448,"x2","x6",0.242921364147858,0.104524579186768,0.531609135649736,"Enhance, nonlinear"
237,116.086580601754,36.2373467518715,"x2","x6",0.19615432006708,0.231580529234419,0.592492022118318,"Enhance, nonlinear"
238,116.869933269685,36.6076338093728,"x2","x3",0.196504426734025,0.316455168709391,0.565615047210834,"Enhance, nonlinear"
239,116.55458586337,36.8422255943762,"x1","x3",0.399807728018431,0.049403268658586,0.629267629653331,"Enhance, nonlinear"
240,116.42137842183,36.0032322657527,"x2","x6",0.223456598376946,0.0513505832737801,0.644389096511351,"Enhance, nonlinear"
241,116.067636819091,36.7082740573911,"x1","gc_x1",0.211326612795483,0.177906766741847,0.401976351997699,"Enhance, nonlinear"
242,116.561437956523,36.7262398322113,"x1","x3",0.37382717331659,0.0381473176318862,0.540424752033755,"Enhance, nonlinear"
243,116.07072189427,36.0657345460961,"x1","x6",0.464111910376819,0.324217800049873,0.653286719171162,"Enhance, bi-"
244,116.21139193885,36.5102993732784,"x1","x2",0.252715006034278,0.0437938091381797,0.40258701360899,"Enhance, nonlinear"
245,116.549620413454,36.4852717614267,"x1","x2",0.205990165220091,0.286285294960159,0.491772332304535,"Enhance, bi-"
246,116.481981448364,36.1239076396683,"x2","x6",0.194227989663313,0.0168563017518653,0.634622172302095,"Enhance, nonlinear"
247,116.159469854552,36.248699384043,"x2","x6",0.159538771725094,0.25895571879495,0.570561201867654,"Enhance, nonlinear"
248,116.149578995071,36.3166591561167,"x2","x6",0.156784435705736,0.23642096928469,0.551884613793108,"Enhance, nonlinear"
249,116.499272880377,36.7315247126855,"x1","x3",0.440581507120976,0.0327714311852244,0.599872639289841,"Enhance, nonlinear"
250,116.940564878052,36.1543872132897,"x2","x6",0.447689729292794,0.173625512926032,0.76428116242023,"Enhance, nonlinear"
251,116.334231326589,36.4690458834171,"x2","x6",0.0824698903452149,0.117553969737294,0.452925860871822,"Enhance, nonlinear"
252,116.188434329582,36.6881605581846,"x1","x2",0.307673461851928,0.0454620165360637,0.438981455445774,"Enhance, nonlinear"
253,116.2697161783,36.2598800826352,"x2","x6",0.153785519122159,0.226975953689173,0.558977079366013,"Enhance, nonlinear"
254,116.530744078103,36.3931004844373,"x2","x6",0.211080393242053,0.0597727475163006,0.468722726915143,"Enhance, nonlinear"
255,116.021450228523,36.602505682013,"x1","gc_x1",0.220203448146543,0.043433379942931,0.346785917997346,"Enhance, nonlinear"
256,116.798760307487,36.0332314039813,"x2","x6",0.342454361111126,0.124516988122539,0.742770827256541,"Enhance, nonlinear"
257,116.110335100209,36.5045817141887,"x1","x2",0.301063537037104,0.0286324064347215,0.449804094277238,"Enhance, nonlinear"
258,116.539798285812,36.8391449134564,"x1","x3",0.399860579710154,0.0504224076525395,0.627309760960823,"Enhance, nonlinear"
259,116.57123389747,36.3911602427484,"x2","x6",0.223325764049639,0.023640235398699,0.467315413745732,"Enhance, nonlinear"
260,116.61895154696,36.8426093552029,"x1","x3",0.370458520239645,0.0559998082356246,0.664587718725822,"Enhance, nonlinear"
261,116.714853693498,36.8804723652312,"x1","x3",0.208040133803578,0.122766944900894,0.556715841836627,"Enhance, nonlinear"
262,116.123300578678,36.6090860598022,"x1","gc_x1",0.216450870514111,0.0966883395170642,0.376992185137863,"Enhance, nonlinear"
263,116.311049618758,36.2684420058271,"x2","x6",0.155488308675745,0.192342718681199,0.546706239536241,"Enhance, nonlinear"
264,116.94573916262,36.1874280551216,"x2","x6",0.493707979872019,0.155904249403094,0.797923352571642,"Enhance, nonlinear"
265,116.500025092391,36.2870067860233,"x2","x6",0.238185854223277,0.0656056587671646,0.580926020894446,"Enhance, nonlinear"
266,116.135230499087,36.7689374716021,"x1","x2",0.306789767812368,0.0667860126864009,0.48420085827068,"Enhance, nonlinear"
267,116.869257820537,36.0549539161613,"x2","x6",0.389681165088221,0.209300521604184,0.754141734265084,"Enhance, nonlinear"
268,116.205049612094,36.1638414950576,"x2","x6",0.203411391625518,0.277617001753819,0.587481056278149,"Enhance, nonlinear"
269,116.925045890966,36.4354529409204,"x2","x6",0.341023691074803,0.121791466827625,0.729852899888426,"Enhance, nonlinear"
270,116.886753598228,36.3044552167878,"x2","x6",0.401940261501462,0.0620282560753976,0.688060559588837,"Enhance, nonlinear"
271,116.136295825243,36.7320264282636,"x1","gc_x1",0.292640381357521,0.204044887336916,0.465668943216153,"Enhance, bi-"
272,116.785349442158,36.783389232005,"x1","x3",0.0999523704802884,0.265525985806112,0.553746384303172,"Enhance, nonlinear"
273,116.453303414164,36.0172451509628,"x2","x6",0.226909081174138,0.0406272766860016,0.683660387696167,"Enhance, nonlinear"
274,116.135742419399,36.7422733639833,"x1","gc_x1",0.284397167907094,0.226919464765998,0.458478152674208,"Enhance, bi-"
275,116.88522103685,36.3611416457221,"x2","x6",0.402396922961928,0.0717986847832263,0.708293000388382,"Enhance, nonlinear"
276,116.336713540135,36.6048524594167,"x1","x2",0.327674946766334,0.0613917503052667,0.435014393214195,"Enhance, nonlinear"
277,116.319274115143,36.1068049940513,"x2","x6",0.183469627705828,0.168837826934692,0.585366347547332,"Enhance, nonlinear"
278,116.403782814741,36.4287819055142,"x2","x6",0.112940094156707,0.132139172900555,0.53446671273501,"Enhance, nonlinear"
279,116.479077307042,36.8328059673775,"x1","x3",0.457724087150977,0.0124085886252238,0.620679592646452,"Enhance, nonlinear"
280,116.367901820224,36.5173554075183,"x1","x2",0.27808408174362,0.0771797741561526,0.408250812081502,"Enhance, nonlinear"
281,116.465690567624,36.8214764216915,"x1","x3",0.470449284528867,0.00887274494375778,0.617225417989704,"Enhance, nonlinear"
282,116.049892152892,36.6797717317706,"x1","gc_x1",0.186998222038441,0.128893422142117,0.371071239564664,"Enhance, nonlinear"
283,116.187356711598,36.5678999317344,"x1","x2",0.238639298740822,0.0286380582779746,0.372901785333184,"Enhance, nonlinear"
284,116.982659413712,36.7149785854155,"x3","x6",0.474908358827857,0.242551531155305,0.607534453083129,"Enhance, bi-"
285,116.328274069587,36.8311918160878,"x1","x2",0.393246748980325,0.131534685171318,0.529681265140582,"Enhance, nonlinear"
286,116.170996390516,36.1480219287565,"x2","x6",0.220610307940771,0.25009309501499,0.625634895629363,"Enhance, nonlinear"
287,116.488254894502,36.1735955499345,"x2","x6",0.213562368205212,0.0291360951133667,0.608561713604987,"Enhance, nonlinear"
288,116.018687411677,36.0878783989465,"x1","x6",0.403350378931332,0.261981375324733,0.636861248935737,"Enhance, bi-"
289,116.339485083707,36.7461984558497,"x1","x2",0.381533663525863,0.0567768787310104,0.493419232015136,"Enhance, nonlinear"
290,116.029663375579,36.7252775620669,"x1","gc_x1",0.213110731098702,0.166455362453334,0.464692885202604,"Enhance, nonlinear"
291,116.867228663061,36.2513429876883,"x2","x6",0.365300086275177,0.0690337172095076,0.741448992502787,"Enhance, nonlinear"
292,116.731707599713,36.4041266211541,"x2","gc_x1",0.267679131613714,0.153871126458058,0.546693961894217,"Enhance, nonlinear"
293,116.315260796808,36.5632908365456,"x1","x2",0.28374422875722,0.0606515326965984,0.409419620907557,"Enhance, nonlinear"
294,116.386454011779,36.3338292745873,"x2","x6",0.146836041689593,0.176362514842885,0.539679530519472,"Enhance, nonlinear"
295,116.332445990527,36.344087053556,"x2","x6",0.137331904558043,0.20012776525364,0.551337308347103,"Enhance, nonlinear"
296,116.089777971152,36.8230327887693,"x1","x2",0.401735651626569,0.0630996085708144,0.574239730661669,"Enhance, nonlinear"
297,116.757055602502,36.3512679792009,"x2","gc_x1",0.261406733612887,0.261828519752481,0.629389347966886,"Enhance, nonlinear"
298,116.602968497202,36.0632643835153,"x2","x6",0.256017942023132,0.0296232156865286,0.751077595414736,"Enhance, nonlinear"
299,116.145399972564,36.6367559497012,"x1","x2",0.267423046714694,0.0326863955723115,0.403661650653862,"Enhance, nonlinear"
300,116.032517483458,36.6236971325241,"x1","x6",0.17876373628783,0.0296201017446164,0.322633065230208,"Enhance, nonlinear"
301,116.483768141596,36.0865325611783,"x2","x6",0.206227122230082,0.0208103854699355,0.673849421248316,"Enhance, nonlinear"
302,116.44456952787,36.0332129065879,"x2","x6",0.243751063714695,0.0317293637739255,0.67209247370476,"Enhance, nonlinear"
303,116.060385589954,36.3608461088268,"x1","x6",0.427560969316147,0.229000587874157,0.578226298738971,"Enhance, bi-"
304,116.327506022062,36.0103835026966,"x1","x6",0.479130709990181,0.232386475886668,0.607395958900647,"Enhance, bi-"
305,116.878429047298,36.5111019143136,"x2","x3",0.252520155820706,0.377012455197389,0.648079469249007,"Enhance, nonlinear"
306,116.930604886264,36.8504549332894,"x2","x3",0.0705267700619465,0.494484171287995,0.583218441458844,"Enhance, nonlinear"
307,116.392178456997,36.3089719595388,"x2","x6",0.185758355045115,0.183101574491771,0.558439120476576,"Enhance, nonlinear"
308,116.158846774837,36.2200484518893,"x2","x6",0.178957330854665,0.265347560295082,0.579378213281009,"Enhance, nonlinear"
309,116.319947601063,36.4875092796748,"x2","x6",0.0694316484164791,0.0945429297807646,0.408025201051743,"Enhance, nonlinear"
310,116.306965620257,36.1059339401778,"x2","x6",0.198386655193184,0.213764717713426,0.587315468103895,"Enhance, nonlinear"
311,116.107811254449,36.3374176096637,"x1","x2",0.40023919348249,0.213700981030165,0.53436928967394,"Enhance, bi-"
312,116.979334303411,36.2947600051761,"x2","x6",0.617988989038113,0.142134578928043,0.773296442333607,"Enhance, nonlinear"
313,116.496903428109,36.8524851760827,"x1","x3",0.449601178141434,0.0187629106347154,0.63607253741749,"Enhance, nonlinear"
314,116.093074671924,36.8195174210938,"x1","x2",0.406391558218832,0.0666071584414583,0.58132152926738,"Enhance, nonlinear"
315,116.211773658171,36.6862002439331,"x1","x2",0.277297101721671,0.0511083355827617,0.41962158250689,"Enhance, nonlinear"
316,116.930500746239,36.6822674245806,"x2","x3",0.168735699962518,0.391358290412667,0.582225588191489,"Enhance, nonlinear"
317,116.296846406767,36.8986417509383,"x1","x6",0.38881230931399,0.231032350598344,0.561063069192851,"Enhance, bi-"
318,116.653218248859,36.5223612642847,"x1","x2",0.211337631930636,0.222384429821817,0.489107106967483,"Enhance, nonlinear"
319,116.901070477907,36.1919557632878,"x2","x6",0.3862439518885,0.123024588232254,0.770325449604196,"Enhance, nonlinear"
320,116.990795793245,36.1201967085712,"x2","x6",0.625446800672313,0.299798777111147,0.825197993748855,"Enhance, bi-"
321,116.430333221331,36.7130540845217,"x1","x3",0.419957800577203,0.0100793479151446,0.546884176936125,"Enhance, nonlinear"
322,116.393776922254,36.8837152535794,"x1","x6",0.442513248377662,0.170864770601707,0.639079540236327,"Enhance, nonlinear"
323,116.141908895457,36.8838439132785,"x1","x2",0.4450504000139,0.0882750378867406,0.58031636381352,"Enhance, nonlinear"
324,116.279806696344,36.1128991275793,"x2","x6",0.20691826180756,0.252675928441119,0.599509781226245,"Enhance, nonlinear"
325,116.564822222572,36.5564566295827,"x1","x2",0.214581003013705,0.180089800375449,0.48370625214927,"Enhance, nonlinear"
326,116.935139505425,36.7723681238014,"x2","x3",0.125095391197295,0.45274373340464,0.601246449934153,"Enhance, nonlinear"
327,116.35840014508,36.1254487822764,"x1","x6",0.441481865157734,0.106302919171014,0.585942531781526,"Enhance, nonlinear"
328,116.842007180909,36.3299224693095,"x2","x6",0.326581160282412,0.0333327247950855,0.65327115011358,"Enhance, nonlinear"
329,116.722409214359,36.1414172044722,"x2","x6",0.257967027192501,0.060558048029853,0.755296593826252,"Enhance, nonlinear"
330,116.750735989306,36.4030558508355,"x2","x6",0.274949431034864,0.0366073539795774,0.593579035147182,"Enhance, nonlinear"
331,116.923988452181,36.4372871213593,"x2","x6",0.336010180535337,0.125246757215323,0.744941373052917,"Enhance, nonlinear"
332,116.002378106816,36.8551827363437,"x1","x2",0.288998859316321,0.0332513030212763,0.552135249432028,"Enhance, nonlinear"
333,116.160429914948,36.8142784920987,"x1","x2",0.360450838371027,0.115231294298528,0.5333898221193,"Enhance, nonlinear"
334,116.399272951297,36.8461482316023,"x1","x6",0.440363299299699,0.0971623842400837,0.589706095726765,"Enhance, nonlinear"
335,116.675319577334,36.6961439129664,"x1","x6",0.204688926636394,0.170918120859261,0.46916667132973,"Enhance, nonlinear"
336,116.480372016318,36.0829898871481,"x2","x6",0.196993620892869,0.0199729050825337,0.653677919446028,"Enhance, nonlinear"
337,116.533828780754,36.0146190866595,"x2","x6",0.308897871383865,0.0300738645798105,0.751521904226762,"Enhance, nonlinear"
338,116.316950157285,36.3001586282859,"x2","x6",0.151923622901191,0.187909304784179,0.534421214106678,"Enhance, nonlinear"
339,116.814757590182,36.2176677830983,"x2","x6",0.274036871143653,0.0549846348645219,0.766167395538247,"Enhance, nonlinear"
340,116.292219521245,36.7128636464244,"x1","gc_x1",0.33467812219871,0.112404116968336,0.445628559353965,"Enhance, bi-"
341,116.409132091329,36.4467483339133,"x2","x6",0.120853339080256,0.107171503725169,0.449836320643652,"Enhance, nonlinear"
342,116.090918307658,36.4624911812833,"x1","x2",0.330635521846195,0.0500034910741953,0.531424214442919,"Enhance, nonlinear"
343,116.798596638022,36.0651616907911,"x2","x6",0.334951250351503,0.12711925966275,0.752637355551968,"Enhance, nonlinear"
344,116.35978524969,36.3106251897756,"x2","x6",0.162059197793389,0.188542792201795,0.540045495823133,"Enhance, nonlinear"
345,116.040487576742,36.6806924471632,"x1","x2",0.161067337054084,0.0376824721560488,0.329663345236753,"Enhance, nonlinear"
346,116.041086339857,36.346607141057,"x1","x6",0.427363289018391,0.20864239599175,0.591577881151722,"Enhance, bi-"
347,116.954434238374,36.0062289359048,"x2","x6",0.502840774899912,0.342227222501728,0.837671079275474,"Enhance, bi-"
348,116.373341244878,36.6465953072067,"x1","x2",0.364270324679334,0.0730555421640267,0.480122135383016,"Enhance, nonlinear"
349,116.806419667555,36.5012723990483,"x1","x2",0.234890311299641,0.255183463142185,0.575571376120001,"Enhance, nonlinear"
350,116.91005900898,36.0630743638845,"x2","x6",0.417809071908503,0.189702244472242,0.762999145097212,"Enhance, nonlinear"
351,116.440076212864,36.3130348779727,"x2","x6",0.223445631037448,0.147868778125304,0.5874952587196,"Enhance, nonlinear"
352,116.576336503029,36.3717049991246,"x2","x6",0.243919365836367,0.0205163918776623,0.481761251870878,"Enhance, nonlinear"
353,116.073667795165,36.2804896790301,"x2","x6",0.267283310543229,0.215072574160825,0.570734209674272,"Enhance, nonlinear"
354,116.164627394406,36.6638111713808,"x1","gc_x1",0.275934776891219,0.169733197077012,0.435583880673034,"Enhance, bi-"
355,116.739890775876,36.3495062554954,"x2","gc_x1",0.253630135206767,0.260149174233362,0.631024233638192,"Enhance, nonlinear"
356,116.475711012725,36.5574818503344,"x1","x2",0.243464897537046,0.158259503095595,0.465743818570215,"Enhance, nonlinear"
357,116.685520953266,36.5611871410394,"x1","x2",0.178238786289603,0.177183199467896,0.432709653926521,"Enhance, nonlinear"
358,116.951514942804,36.7221710979939,"x1","x3",0.0042400373332403,0.453910268477534,0.599043252175542,"Enhance, nonlinear"
359,116.497464487562,36.5886611435562,"x1","x2",0.257209882286866,0.138521630178453,0.485061109446554,"Enhance, nonlinear"
360,116.470500626601,36.6115078062052,"x1","x2",0.319747759603161,0.113557559066177,0.491679407522764,"Enhance, nonlinear"
361,116.560191950062,36.3696793410229,"x2","x6",0.24385508645279,0.0287306664847765,0.49350574275742,"Enhance, nonlinear"
362,116.652510120533,36.5969278282486,"x1","x2",0.191971754103886,0.175610240372349,0.44540344025757,"Enhance, nonlinear"
363,116.279573498759,36.0244059998542,"x1","x6",0.460141875145264,0.324169003116191,0.608521393265754,"Enhance, bi-"
364,116.979907589499,36.7343360681785,"x2","x3",0.139404365073359,0.460380308691189,0.594565977361181,"Enhance, bi-"
365,116.643864108017,36.0675385011826,"x2","x6",0.25084952826867,0.0322287708241523,0.756353310384376,"Enhance, nonlinear"
366,116.582578435773,36.8108687630156,"x1","x3",0.407296843401607,0.0467704001574394,0.6357684124906,"Enhance, nonlinear"
367,116.615871025948,36.0637445112923,"x2","x6",0.253567168178904,0.0250815488592353,0.750529874857716,"Enhance, nonlinear"
368,116.925140294479,36.1720110450173,"x2","x6",0.457874038245828,0.139264496549544,0.785621756699403,"Enhance, nonlinear"
369,116.390022895299,36.6992363233119,"x1","x2",0.396005688764459,0.0802332201968307,0.50585672905522,"Enhance, nonlinear"
370,116.287919685012,36.1828201533062,"x2","x6",0.185637184737185,0.236737524602513,0.560350684821386,"Enhance, nonlinear"
371,116.09073596471,36.3633880594745,"x1","x6",0.412202911428804,0.206085019706265,0.543633858002484,"Enhance, bi-"
372,116.322033904027,36.4015625653323,"x2","x6",0.0587977711740865,0.157079522600766,0.493116570375945,"Enhance, nonlinear"
373,116.758270112565,36.5456659218762,"x1","x2",0.173056419718579,0.24199997213704,0.494758063291738,"Enhance, nonlinear"
374,116.104412929621,36.5188011684688,"x1","x2",0.308528711918106,0.0199528431903759,0.445513282650622,"Enhance, nonlinear"
375,116.710277852602,36.0535560898483,"x2","x6",0.271309291541315,0.0915888653771709,0.762835419136383,"Enhance, nonlinear"
376,116.966477383627,36.1643985764589,"x2","x6",0.508801186963462,0.183785708768802,0.778745078568862,"Enhance, nonlinear"
377,116.201491226209,36.2665094956057,"x2","x6",0.168123669863633,0.254609946005035,0.558761741071784,"Enhance, nonlinear"
378,116.108488654485,36.3384711775929,"x1","x2",0.40023919348249,0.213700981030165,0.53436928967394,"Enhance, bi-"
379,116.055402178783,36.6417863476323,"x1","gc_x1",0.181718570678825,0.0972562389012703,0.33748000022093,"Enhance, nonlinear"
380,116.829723515082,36.1126337273978,"x2","x6",0.324807756433857,0.106646098768743,0.758084681760277,"Enhance, nonlinear"
381,116.581197756575,36.3863100915682,"x2","x6",0.235125251483914,0.0189313622851863,0.463472924464868,"Enhance, nonlinear"
382,116.470092375297,36.0273393346695,"x2","x6",0.250915738870484,0.0299406818787099,0.702439876737875,"Enhance, nonlinear"
383,116.365014120005,36.4087518024724,"x2","x6",0.0834227591380932,0.165722714423434,0.545122544361257,"Enhance, nonlinear"
384,116.280124627287,36.7148773144232,"x1","x2",0.332167754964077,0.0742679296964871,0.44361505592098,"Enhance, nonlinear"
385,116.599715854973,36.4241488466738,"x1","x2",0.211525029695599,0.234289208723274,0.426984417172218,"Enhance, bi-"
386,116.818569612922,36.2127506496152,"x2","x6",0.289525431757067,0.0667497864431901,0.75436642543365,"Enhance, nonlinear"
387,116.097832280444,36.7983315150021,"x1","x2",0.381086146194522,0.0681933924341226,0.56059500154432,"Enhance, nonlinear"
388,116.963689526077,36.1133575066226,"x2","x6",0.508238277989896,0.20114668315424,0.804387041920159,"Enhance, nonlinear"
389,116.168736443389,36.2423802590696,"x2","x6",0.159829502000549,0.248421794582721,0.572093785203503,"Enhance, nonlinear"
390,116.086083405884,36.7942123324145,"x1","x2",0.370302338796372,0.0591735877270376,0.562756782865873,"Enhance, nonlinear"
391,116.861210695701,36.6754678396974,"x2","x3",0.182091385418784,0.33922019422951,0.546172741506405,"Enhance, nonlinear"
392,116.524790602038,36.0879236473935,"x2","x6",0.228817234587525,0.0274189148482646,0.72983629324212,"Enhance, nonlinear"
393,116.656810875284,36.7340103143128,"x1","x3",0.28372656751891,0.0816146363637946,0.591586284364786,"Enhance, nonlinear"
394,116.229519372806,36.7725537259597,"x1","x2",0.343663018320477,0.103597960840125,0.49252923353621,"Enhance, nonlinear"
395,116.721226031426,36.105441569793,"x2","x6",0.276680009791869,0.0805423299620487,0.765931702093878,"Enhance, nonlinear"
396,116.490750394994,36.1236574461451,"x2","x6",0.19799468834359,0.017656982131983,0.645208605196784,"Enhance, nonlinear"
397,116.965255592484,36.4934312977362,"x2","x6",0.272217911252992,0.134153887490495,0.7166839191102,"Enhance, nonlinear"
398,116.906942480477,36.0531266851583,"x2","x6",0.426527962262852,0.19015802401048,0.758988529934416,"Enhance, nonlinear"
399,116.551250527846,36.4459709620569,"x1","x2",0.206173097095651,0.272545719657501,0.446190496799611,"Enhance, bi-"
400,116.075599099509,36.0066757707624,"x1","x6",0.433299525049702,0.388894466260148,0.669165722885366,"Enhance, bi-"
401,116.022700011265,36.7634639002383,"x1","gc_x1",0.254766324770164,0.195944697442472,0.523057111173885,"Enhance, nonlinear"
402,116.51323952782,36.0564716986148,"x2","x6",0.25154449185029,0.0265696785287842,0.727061630058569,"Enhance, nonlinear"
403,116.630726151634,36.7378605788341,"x1","x3",0.328669334547686,0.0371084264233807,0.555880947779441,"Enhance, nonlinear"
404,116.418771624332,36.4854242647067,"x1","x2",0.241170116898464,0.142704008127405,0.415392441403966,"Enhance, nonlinear"
405,116.879265945172,36.4491180890473,"x2","x6",0.269719254332325,0.0971498793226561,0.655318469878621,"Enhance, nonlinear"
406,116.107987073017,36.0200045887381,"x1","x6",0.45697061853432,0.362899841086645,0.667505220786447,"Enhance, bi-"
407,116.980278696399,36.4986838211305,"x2","x6",0.275952197063984,0.141027225891568,0.715529274295524,"Enhance, nonlinear"
408,116.264966631308,36.6479078426259,"x1","x2",0.307656489410711,0.0457692571323661,0.430934414721535,"Enhance, nonlinear"
409,116.084277523216,36.2121437063673,"x2","x6",0.203398163365421,0.22699708142028,0.612394302532421,"Enhance, nonlinear"
410,116.385907175718,36.7306917130714,"x1","x6",0.401715825646055,0.0443323808347247,0.516487694395705,"Enhance, nonlinear"
411,116.124895827146,36.379326507356,"x1","x2",0.404573292455055,0.186201605358817,0.534331370357523,"Enhance, bi-"
412,116.581554221688,36.5084194957511,"x1","x2",0.197083142835431,0.274610431107776,0.492563626146955,"Enhance, nonlinear"
413,116.240149608115,36.136521706148,"x2","x6",0.200259385716995,0.273837155279099,0.592097888636702,"Enhance, nonlinear"
414,116.72188788862,36.175313191954,"x2","x6",0.255949896725555,0.051332100088953,0.748298521655644,"Enhance, nonlinear"
415,116.145928690676,36.1501047327882,"x2","x6",0.223815175513018,0.250621211741483,0.627849838609504,"Enhance, nonlinear"
416,116.1528387703,36.7515986149432,"x1","x2",0.305843148733364,0.0793848544644479,0.489507105192772,"Enhance, nonlinear"
417,116.259222670225,36.0999705593102,"x2","x6",0.228819368610069,0.249705632438345,0.608589512923075,"Enhance, nonlinear"
418,116.777886260068,36.2412630959647,"x2","x6",0.252336274384661,0.0465265161145689,0.710458752808061,"Enhance, nonlinear"
419,116.426466299687,36.7186328732874,"x1","x6",0.418272920246646,0.0469314477844058,0.544867429559967,"Enhance, nonlinear"
420,116.060048336163,36.2690364673734,"x2","x6",0.254581804760488,0.210036705438843,0.584818410008625,"Enhance, nonlinear"
421,116.114832537016,36.780811877246,"x1","x2",0.340384159731158,0.0777248580325947,0.517942273008039,"Enhance, nonlinear"
422,116.482756897341,36.0354809223907,"x2","x6",0.247061167170771,0.0268088096779447,0.70464225735946,"Enhance, nonlinear"
423,116.97917358391,36.3058411590289,"x2","x6",0.604674400638971,0.147725748354696,0.756286519160684,"Enhance, nonlinear"
424,116.811516786925,36.2786364859203,"x2","x6",0.283211047741609,0.037899181346864,0.704861050210952,"Enhance, nonlinear"
425,116.542912817094,36.1165083168307,"x2","x6",0.244535353516166,0.0225371170642023,0.745884520103929,"Enhance, nonlinear"
426,116.072367087007,36.3364510364598,"x1","x6",0.411955323408847,0.227616166384095,0.57922329024171,"Enhance, bi-"
427,116.466485246085,36.4184690660331,"x2","x6",0.185744888924382,0.123609159803323,0.509514322457174,"Enhance, nonlinear"
428,116.339905645931,36.0419473699992,"x1","x6",0.478457251233681,0.199656812391871,0.608785414759133,"Enhance, bi-"
429,116.689918605145,36.8887645793147,"x1","x3",0.208964497500165,0.0982014452647109,0.571540723448986,"Enhance, nonlinear"
430,116.514157372061,36.817607097351,"x1","x3",0.43583304261614,0.0329875430684631,0.631227175275444,"Enhance, nonlinear"
431,116.514923015609,36.8814511320088,"x1","x3",0.411399366291497,0.0349510257992018,0.6245590644082,"Enhance, nonlinear"
432,116.545514354017,36.153424992389,"x2","x6",0.25120052764359,0.0245032494729994,0.725783584550078,"Enhance, nonlinear"
433,116.447457330069,36.0384609366534,"x2","x6",0.237287383853637,0.0292043821863216,0.672651911885601,"Enhance, nonlinear"
434,116.083884840365,36.1285491275601,"x2","x6",0.163784880410115,0.306855619643974,0.610651982199332,"Enhance, nonlinear"
435,116.930133691756,36.3245227573905,"x2","x6",0.503172695177943,0.115924400790402,0.724077428668282,"Enhance, nonlinear"
436,116.016448186245,36.4899784946814,"x1","x2",0.364566976648505,0.0322371860294187,0.522911600002735,"Enhance, nonlinear"
437,116.414092399413,36.8436569566838,"x1","x6",0.449668209225289,0.0847918035621472,0.617739963614164,"Enhance, nonlinear"
438,116.22697609337,36.5719939792994,"x1","x2",0.231948004572324,0.033598170880333,0.369636299120037,"Enhance, nonlinear"
439,116.099640587345,36.436271878425,"x1","x2",0.34476590036169,0.0963000259602138,0.505816901948974,"Enhance, nonlinear"
440,116.482923875097,36.0773066047579,"x2","x6",0.201467346383417,0.0205911957029963,0.674104749751612,"Enhance, nonlinear"
441,116.650128671434,36.8504218683578,"x1","x3",0.310799014374862,0.0844394732799486,0.625716279306691,"Enhance, nonlinear"
442,116.921329778386,36.3120423946297,"x2","x6",0.495299394002526,0.110069641414277,0.699067567943317,"Enhance, nonlinear"
443,116.362601807108,36.3324116009753,"x2","x6",0.156475501094501,0.180706958243521,0.549343176077654,"Enhance, nonlinear"
444,116.855134990066,36.5617338686949,"x2","x3",0.220790072806862,0.329063871136452,0.58519424043401,"Enhance, nonlinear"
445,116.300906151533,36.6546652428573,"x1","x2",0.334102513741287,0.0529724617989106,0.43961090083586,"Enhance, nonlinear"
446,116.465662425151,36.1781352980761,"x2","x6",0.201890512847409,0.037982560010397,0.587936770912829,"Enhance, nonlinear"
447,116.142730664928,36.5298436800716,"x1","x2",0.261995737937396,0.0285090246636099,0.402627411100095,"Enhance, nonlinear"
448,116.80771899363,36.7586074502673,"x3","x6",0.303160489358476,0.314818596439947,0.504141805449314,"Enhance, bi-"
449,116.665807631798,36.8994411290623,"x1","x3",0.222280727116293,0.0905919304764681,0.566171262008478,"Enhance, nonlinear"
450,116.061940979911,36.0102944244398,"x1","x6",0.429833808779909,0.349056645477856,0.669074520350193,"Enhance, bi-"
451,116.430925568333,36.7391986650182,"x1","x3",0.436162551875212,0.0120252323912181,0.554310896932256,"Enhance, nonlinear"
452,116.396855081432,36.1850614438299,"x2","x6",0.154543790317759,0.111354702465264,0.522211823112744,"Enhance, nonlinear"
453,116.696956751402,36.1024243660737,"x2","x6",0.266118192741792,0.0663220730647093,0.765222920575868,"Enhance, nonlinear"
454,116.659319650615,36.6192770972382,"x1","x2",0.197051385585968,0.160710976088932,0.437336525970306,"Enhance, nonlinear"
