"block_id","col","row","x_km","y_km","density","connectivity","performance","safety","accessibility","transport_modes","gamma_a","gamma_b","gamma"
452,12,12,115,115,0.381627720872281,0.313658297347435,0.657790192780549,0.681539330890739,0.702336148243327,0.682560515387363,0.347643009109858,0.681056546825495,0.514349777967676
453,13,12,125,115,0.331780852208732,0.29150713929125,0.58108467474372,0.688788450852547,0.629447652360274,0.666046256895894,0.311643995749991,0.641341758713109,0.47649287723155
454,14,12,135,115,0.199555862063809,0.156213099091124,0.567838634218243,0.586340241298865,0.67104923620609,0.692039744316574,0.177884480577467,0.629316964009943,0.403600722293705
455,15,12,145,115,0.200013906635459,0.172039824675931,0.546690583110849,0.628776218729548,0.593533616284872,0.59115998687341,0.186026865655695,0.59004010124967,0.388033483452682
456,16,12,155,115,0.116762264937995,0.0583330424138351,0.484418087816787,0.418973260807455,0.490967604375087,0.45976609112461,0.0875476536759148,0.463531261030985,0.27553945735345
457,17,12,165,115,0.112120733946524,0.0767740881330886,0.314155084615616,0.457426931665309,0.424494045283293,0.428030160456372,0.0944474110398062,0.406026555505147,0.250236983272477
458,18,12,175,115,0.091036655556891,0.0883016733406148,0.34081920147033,0.40699657401405,0.355643298720899,0.458219453565283,0.0896691644487529,0.39041963194264,0.240044398195697
459,19,12,185,115,0.0698669152019448,0.0379840898675295,0.310130642861407,0.373304209211203,0.401567604376643,0.382667173711106,0.0539255025347371,0.36691740754009,0.210421455037413
460,20,12,195,115,0.0865477415656883,0.048347796762408,0.331082366138943,0.320970407154778,0.325865900183314,0.341956709828458,0.0674477691640482,0.329968845826373,0.198708307495211
461,21,12,205,115,0.0861624464325298,0.055155589876546,0.283885270577445,0.273371351568935,0.32270753901098,0.365567199824813,0.0706590181545379,0.311382840245543,0.191020929200041
462,22,12,215,115,0.101468571429637,0.0375670909572489,0.359165736055946,0.392839440339699,0.350638721867676,0.450461136360321,0.0695178311934429,0.38827625865591,0.228897044924677
463,23,12,225,115,0.168413277326316,0.0652099679249329,0.464709461418786,0.456084694068279,0.531134503640191,0.492041466122171,0.116811622625625,0.485992531312357,0.301402076968991
464,24,12,235,115,0.155617088619646,0.108620260483385,0.48701825500659,0.402002022192994,0.551953397220521,0.48408256907207,0.132118674551516,0.481264060873044,0.30669136771228
465,25,12,245,115,0.256816424461625,0.229439802999147,0.565638729053969,0.504570603572591,0.630969455669886,0.500040412510638,0.243128113730386,0.550304800201771,0.396716456966078
466,26,12,255,115,0.416207818593289,0.366059092136525,0.536237371211784,0.642377783295029,0.608008716967476,0.55377127199043,0.391133455364907,0.58509878586618,0.488116120615543
467,27,12,265,115,0.456986549263172,0.409923180895568,0.57278352840549,0.634446171059342,0.567417240616288,0.544855997549239,0.43345486507937,0.57987573440759,0.50666529974348
468,28,12,275,115,0.518078724194735,0.455876706045187,0.636232703397851,0.656763615253029,0.626635296397153,0.627887041644298,0.486977715119961,0.636879664173083,0.561928689646522
469,29,12,285,115,0.589302874678388,0.554946699827494,0.534210286100202,0.665557506018261,0.68175941524916,0.589354453697619,0.572124787252941,0.61772041526631,0.594922601259626
470,30,12,295,115,0.571902665007987,0.563471910692776,0.665499787372342,0.610914848681855,0.638669896048547,0.800079688921287,0.567687287850381,0.678791055256008,0.623239171553195
471,31,12,305,115,0.626045630003913,0.575806398568633,0.684603403225863,0.731314999150398,0.709119052560177,0.719426305918769,0.600926014286273,0.711115940213802,0.656020977250037
472,32,12,315,115,0.660449753613714,0.601678055283363,0.741725771376335,0.685365735754185,0.80939461230377,0.666294522678498,0.631063904448538,0.725695160528197,0.678379532488368
473,33,12,325,115,0.572681045106454,0.510856102991909,0.720822570446046,0.798866832034108,0.791880937451619,0.804285116992512,0.541768574049181,0.778963864231071,0.660366219140126
474,34,12,335,115,0.489731036235148,0.468082567898531,0.626210322012946,0.700971665404689,0.743735901929723,0.693012398493244,0.47890680206684,0.69098257196015,0.584944687013495
475,35,12,345,115,0.497001028088339,0.499660409116181,0.690522402134161,0.641517321994116,0.73914746449391,0.79234044009056,0.49833071860226,0.715881907178187,0.607106312890224
476,36,12,355,115,0.427425387438298,0.400335257371105,0.65115248939963,0.620181199680424,0.702694969934775,0.651589195699353,0.413880322404702,0.656404463678545,0.535142393041624
477,37,12,365,115,0.311696146763813,0.269751082083229,0.614375106173582,0.593974699987972,0.640307116742924,0.615888717704915,0.290723614423521,0.616136410152348,0.453430012287935
478,38,12,375,115,0.278526629694902,0.227748223152648,0.627336119594386,0.582616064477742,0.666165190881218,0.676621419201358,0.253137426423775,0.638184698538676,0.445661062481226
479,39,12,385,115,0.282443655677796,0.249258942139224,0.578069321800248,0.593946913820189,0.57569996982746,0.597041461080286,0.26585129890851,0.586189416632046,0.426020357770278
480,40,12,395,115,0.208197018369553,0.153814766453006,0.51404490137748,0.69975707697382,0.62629649595505,0.7010110023189,0.18100589241128,0.635277369156312,0.408141630783796
481,1,13,5,125,0.590525436784484,0.547365392577558,0.492107805710328,0.542292693331192,0.580194344885489,0.531873354805811,0.568945414681021,0.536617049683205,0.552781232182113
482,2,13,15,125,0.541347113925914,0.50330284961822,0.559755027616392,0.495075571649192,0.610491133086258,0.567418883441823,0.522324981772067,0.558185153948416,0.540255067860242
483,3,13,25,125,0.515455580928839,0.487588228273677,0.53566262260679,0.607701450712228,0.59784429569782,0.570893604129483,0.501521904601258,0.57802549328658,0.539773698943919
484,4,13,35,125,0.428035384723954,0.351357691554432,0.580796882899679,0.528516019982784,0.615044142103683,0.634588085018087,0.389696538139193,0.589736282501058,0.489716410320126
485,5,13,45,125,0.307793935159296,0.250058066490406,0.621127037004498,0.522945975932968,0.581613629171658,0.608834544664052,0.278926000824851,0.583630296693294,0.431278148759073
486,6,13,55,125,0.149970003286582,0.0860542349283638,0.501173385420539,0.517230654543423,0.545792202143793,0.565491935134251,0.118012119107473,0.532422044310502,0.325217081708987
487,7,13,65,125,0.119121409009763,0.121961364863638,0.528841959753688,0.636056894356321,0.609480346940259,0.559273130595866,0.1205413869367,0.583413082911534,0.351977234924117
488,8,13,75,125,0.109077436596239,0.0559273222853105,0.413058760303278,0.386236790816153,0.504584680199783,0.410700971457911,0.0825023794407747,0.428645300694281,0.255573840067528
489,9,13,85,125,0.19858513039985,0.124302692285986,0.629661259146834,0.641043412283966,0.636778392950619,0.61450725264797,0.161443911342918,0.630497579257347,0.395970745300133
490,10,13,95,125,0.145603591088239,0.0815123345851733,0.565303681919174,0.531013283526836,0.615704148552007,0.675979143526388,0.113557962836706,0.597000064381101,0.355279013608904
491,11,13,105,125,0.216210317473094,0.150375843909974,0.604684951196255,0.705038737115234,0.693217465729067,0.78780831942403,0.183293080691534,0.697687368366146,0.44049022452884
492,12,13,115,125,0.220225440215093,0.182592266627995,0.684437697014903,0.697294005891575,0.673915538967895,0.734084738557535,0.201408853421544,0.697432995107977,0.44942092426476
493,13,13,125,125,0.231082306964892,0.18978055456365,0.639268534604791,0.711180817085722,0.733483351510599,0.731938746521734,0.210431430764271,0.703967862430711,0.457199646597491
494,14,13,135,125,0.300740152461215,0.232093040650825,0.650827740862554,0.681214993020513,0.642412278993615,0.701721589793981,0.26641659655602,0.669044150667666,0.467730373611843
495,15,13,145,125,0.16110310446565,0.115832363181278,0.570371707593602,0.607514856264814,0.619490344782221,0.546187652584449,0.138467733823464,0.585891140306271,0.362179437064868
496,16,13,155,125,0.252991925858374,0.220130114338812,0.571526703159741,0.672610580210701,0.670237638224241,0.708045049979179,0.236561020098593,0.655604992893466,0.446083006496029
497,17,13,165,125,0.148091046643655,0.160929741977798,0.572900402874115,0.667565066134383,0.668890335071964,0.612472675644738,0.154510394310727,0.6304571199313,0.392483757121013
498,18,13,175,125,0.177642021352967,0.144743066140168,0.590169886124349,0.670273153888779,0.604971213646171,0.558415387261144,0.161192543746567,0.60595741023011,0.383574976988339
499,19,13,185,125,0.114916640366278,0.0941509435467257,0.460794371356532,0.426611760011422,0.463091100973177,0.582958226697012,0.104533791956502,0.483363864759536,0.293948828358019
500,20,13,195,125,0.154716908629487,0.132091547799382,0.505121343465042,0.541683240149242,0.54641279649452,0.567350029353688,0.143404228214435,0.540141852365623,0.341773040290029
501,21,13,205,125,0.166157186276179,0.126099558423898,0.486208766340199,0.499143022636314,0.499461933309305,0.533759783391264,0.146128372350038,0.50464337641927,0.325385874384654
502,22,13,215,125,0.21908045524448,0.208704740032506,0.549169938434811,0.584906451214403,0.528259523239529,0.649604386184322,0.213892597638493,0.577985074768266,0.39593883620338
503,23,13,225,125,0.269401906118091,0.270844425805838,0.552345990274658,0.698237552239043,0.605110087419261,0.635385601454943,0.270123165961965,0.622769807846976,0.44644648690447
504,24,13,235,125,0.334539317450277,0.309526735519772,0.574928436701973,0.579159262094436,0.572015090131547,0.526512326496202,0.322033026485025,0.56315377885604,0.442593402670532
505,25,13,245,125,0.346920423476865,0.315549554707764,0.574390192028046,0.547813007095298,0.553743018205987,0.582516465374099,0.331234989092314,0.564615670675857,0.447925329884086
506,26,13,255,125,0.475106143102338,0.465676484231546,0.494357286379872,0.547234528852897,0.62198604313934,0.58864302103691,0.470391313666942,0.563055219852255,0.516723266759598
507,27,13,265,125,0.546919983765878,0.501150528074671,0.661084667089242,0.614119360237252,0.63160201821545,0.744455413243535,0.524035255920274,0.66281536469637,0.593425310308322
508,28,13,275,125,0.586604171628116,0.512765615468166,0.542199132700398,0.619291691204487,0.619419175615437,0.671763839108635,0.549684893548141,0.613168459657239,0.58142667660269
509,29,13,285,125,0.591185726217051,0.555382363140586,0.659899627402642,0.784997029886765,0.705768991184135,0.720539572820792,0.573284044678819,0.717801305323584,0.645542675001201
510,30,13,295,125,0.5352923235666,0.530971450304314,0.672787319805657,0.748239405637709,0.644439525297429,0.664438490244132,0.533131886935457,0.682476185246232,0.607804036090845
511,31,13,305,125,0.574283117946413,0.552818726541114,0.678398639000053,0.704682463523,0.76879600476955,0.724593017318645,0.563550922243764,0.719117531152812,0.641334226698288
512,32,13,315,125,0.614796156590326,0.55102862958301,0.740237056854831,0.794119060190676,0.714900153072548,0.69661156903349,0.582912393086668,0.736466959787886,0.659689676437277
513,33,13,325,125,0.550088107817445,0.547011443686906,0.79347456326751,0.796845963516468,0.765616313571883,0.803279708226878,0.548549775752176,0.789804137145685,0.66917695644893
514,34,13,335,125,0.452867369915302,0.440421115404148,0.675634124825789,0.688111566676786,0.732646178911992,0.798636946276459,0.446644242659725,0.723757204172757,0.585200723416241
515,35,13,345,125,0.463662773531582,0.441650569657689,0.633514114320615,0.763432726002989,0.694129640633667,0.738535788523859,0.452656671594635,0.707403067370282,0.580029869482459
516,36,13,355,125,0.410122234187459,0.345835996382401,0.625782972346822,0.75887276717179,0.654952759375692,0.70410562100147,0.37797911528493,0.685928529973943,0.531953822629437
517,37,13,365,125,0.311160088870083,0.303546025832983,0.610887520036765,0.507408912613945,0.629597598755125,0.576645072955112,0.307353057351533,0.581134776090237,0.444243916720885
518,38,13,375,125,0.403007578488088,0.349818597084193,0.569137615313166,0.618918988709503,0.578058097485435,0.648879942369537,0.376413087786141,0.60374866096941,0.490080874377775
519,39,13,385,125,0.484011674531579,0.439813047614399,0.635958425693379,0.694436646369887,0.65506046990258,0.713899501994905,0.461912361072989,0.674838760990188,0.568375561031589
520,40,13,395,125,0.440940066237625,0.39864274150044,0.659253997893489,0.668882321838146,0.68878522085288,0.729017712501085,0.419791403869032,0.6864848132714,0.553138108570216
521,1,14,5,135,0.623944977801085,0.560118093837294,0.515793806877535,0.494358203572499,0.495666537910941,0.605926728914292,0.592031535819189,0.527936319318817,0.559983927569003
522,2,14,15,135,0.540993005314947,0.543538632554356,0.505207023289841,0.412412475909667,0.538133968042779,0.590596021283343,0.542265818934652,0.511587372131407,0.52692659553303
523,3,14,25,135,0.449908946087618,0.395709963286165,0.544646253782505,0.624004747476507,0.596204515760048,0.655446640638181,0.422809454686891,0.605075539414311,0.513942497050601
524,4,14,35,135,0.405459389384292,0.345800804052288,0.584566931533812,0.753549856078048,0.593192331233364,0.573579953862707,0.37563009671829,0.626222268176983,0.500926182447637
525,5,14,45,135,0.209897163769281,0.176423441158223,0.494125737248853,0.600641730092793,0.641445636894342,0.622893136845463,0.193160302463752,0.589776560270363,0.391468431367058
526,6,14,55,135,0.18110488944385,0.165045685190963,0.521640257941755,0.617113660691121,0.532381234327028,0.56916079303044,0.173075287317407,0.560073986497586,0.366574636907496
527,7,14,65,135,0.0769603423540391,0.0306127460386711,0.261027060782408,0.391664626355164,0.313777446950795,0.383709948914722,0.0537865441963551,0.337544770750772,0.195665657473564
528,8,14,75,135,0.0784704516469115,0,0.367907256626337,0.430056573750984,0.373006451362036,0.451536456850812,0.0392352258234557,0.405626684647542,0.222430955235499
529,9,14,85,135,0.0851374965456242,0.0443841238826872,0.426413595336309,0.411221034799081,0.541959746899598,0.545184878607019,0.0647608102141557,0.481194813910502,0.272977812062329
530,10,14,95,135,0.114736195433222,0.0434629690662289,0.466372698148505,0.551375156129923,0.532662522668597,0.542852899133494,0.0790995822497253,0.52331581902013,0.301207700634928
531,11,14,105,135,0.132982451573272,0.0958263639563167,0.626239830475864,0.499060012383847,0.522078163686144,0.545454025182188,0.114404407764795,0.548208007932011,0.331306207848403
532,12,14,115,135,0.154441039328048,0.113360122781164,0.546347687588054,0.536352999736865,0.623187471506056,0.619864939015113,0.133900581054606,0.581438274461522,0.357669427758064
533,13,14,125,135,0.116225415521992,0.104212077860117,0.534695114218809,0.570333215123861,0.592904915611842,0.585826288824853,0.110218746691054,0.570939883444841,0.340579315067948
534,14,14,135,135,0.19750566949875,0.16799667991539,0.590407215906368,0.722257665918576,0.586912987172017,0.568757041642561,0.18275117470707,0.61708372765988,0.399917451183475
535,15,14,145,135,0.264236801025773,0.222396807734864,0.601181668789347,0.570736573871855,0.64485154274403,0.616170444393905,0.243316804380318,0.608235057449784,0.425775930915051
536,16,14,155,135,0.318107482501343,0.296407273770717,0.599261597981092,0.593508720579063,0.689818613142436,0.65922338645753,0.30725737813603,0.63545307954003,0.47135522883803
537,17,14,165,135,0.356660968392246,0.301918524679851,0.648641209744054,0.579993255272161,0.676101205401476,0.779504147028145,0.329289746536049,0.671059954361459,0.500174850448754
538,18,14,175,135,0.418991056901681,0.419438060552115,0.668268588636303,0.644965249092869,0.705896116839682,0.70452660695268,0.419214558726898,0.680914140380383,0.550064349553641
539,19,14,185,135,0.407883554687161,0.39299743534507,0.632130983610471,0.705617400169682,0.643890086545129,0.753822641543101,0.400440495016116,0.683865277967096,0.542152886491606
540,20,14,195,135,0.474601730533568,0.450817197519478,0.584925540748143,0.64789879318902,0.594854003596472,0.663172531024569,0.462709464026523,0.622712717139551,0.542711090583037
541,21,14,205,135,0.460545200187959,0.41815247707279,0.549520511491056,0.549167072842578,0.588456767622136,0.593136329923305,0.439348838630375,0.570070170469769,0.504709504550072
542,22,14,215,135,0.41398331812131,0.405760616549864,0.547109557887716,0.556405915893956,0.538722861641544,0.609761699841706,0.409871967335587,0.56300000881623,0.486435988075909
543,23,14,225,135,0.463647069432122,0.432864845900014,0.552816601418157,0.584577834772099,0.578287862134561,0.603400329715555,0.448255957666068,0.579770657010093,0.514013307338081
544,24,14,235,135,0.453158226762136,0.398782693567496,0.536780338972616,0.61333043683241,0.550454489679932,0.479696009556575,0.425970460164816,0.545065318760383,0.4855178894626
545,25,14,245,135,0.457934501567998,0.459311815959488,0.531353514480387,0.526373827863587,0.627786764077437,0.605287726061978,0.458623158763743,0.572700458120847,0.515661808442295
546,26,14,255,135,0.587031258881489,0.56468725320526,0.498225574285709,0.547073621310344,0.537152579044206,0.589654244292465,0.575859256043374,0.543026504733181,0.559442880388278
547,27,14,265,135,0.552390779690491,0.46727367509236,0.523190017202145,0.688746334874287,0.563515692730826,0.682265461638142,0.509832227391426,0.61442937661135,0.562130802001388
548,28,14,275,135,0.615089097767341,0.584983786194435,0.548049012255838,0.529202919194457,0.578961817494655,0.519298614891244,0.600036441980888,0.543878090959048,0.571957266469968
549,29,14,285,135,0.584980379618576,0.543827220163547,0.614939655046297,0.545816967141461,0.620891043480302,0.65284883647829,0.564403799891061,0.608624125536588,0.586513962713824
550,30,14,295,135,0.62840358853335,0.590502777757853,0.563362613104273,0.625886419992595,0.670532698342945,0.662717063163008,0.609453183145601,0.630624698650705,0.620038940898153
551,31,14,305,135,0.578331828334885,0.576566167244615,0.759494775538843,0.704829392573204,0.731624836688154,0.798773750885793,0.57744899778975,0.748680688921499,0.663064843355624
552,32,14,315,135,0.544006964766886,0.542109921479357,0.705101257657392,0.785183772870106,0.744667838608045,0.776517195862922,0.543058443123122,0.752867516249616,0.647962979686369
553,33,14,325,135,0.448775231587957,0.391639378346186,0.709657795700851,0.760987904004456,0.777951066999882,0.734328785537841,0.420207304967072,0.745731388060758,0.582969346513915
554,34,14,335,135,0.353126958484996,0.320866255411608,0.627668978806546,0.824204958758494,0.786489823036823,0.736072276834429,0.336996606948302,0.743609009359073,0.540302808153688
555,35,14,345,135,0.332551300405998,0.306255747027031,0.690236071534147,0.59235577357905,0.6431792571891,0.635706956455373,0.319403523716514,0.640369514689417,0.479886519202966
556,36,14,355,135,0.372011067377195,0.317641171702367,0.643608080870476,0.756025789731544,0.642775162027774,0.618117589307463,0.344826119539781,0.665131655484314,0.504978887512048
557,37,14,365,135,0.376623132623864,0.288891781887636,0.570533293424975,0.610234650379598,0.625011281518251,0.667455203650235,0.33275745725575,0.618308607243265,0.475533032249507
558,38,14,375,135,0.452143679353719,0.431866439485418,0.584190230238676,0.603278189617816,0.622850529969413,0.649564087836498,0.442005059419568,0.614970759415601,0.528487909417585
559,39,14,385,135,0.562144308509309,0.544587821437532,0.568660893487843,0.63756208725171,0.633330628896108,0.627613452615574,0.553366064973421,0.616791765562809,0.585078915268115
560,40,14,395,135,0.589127808058484,0.5923828768641,0.575964610329588,0.669486876053353,0.637387327514265,0.67474666186791,0.590755342461292,0.639396368941279,0.615075855701285
561,1,15,5,145,0.574059308412716,0.520076033931861,0.517003101284485,0.59988812096196,0.583572844836153,0.583922044146729,0.547067671172288,0.571096527807331,0.55908209948981
562,2,15,15,145,0.511334081518052,0.469500142871434,0.611171935369028,0.700095691488581,0.692860379134042,0.672438623425055,0.490417112194743,0.669141657354177,0.57977938477446
563,3,15,25,145,0.422648274863853,0.422310646245186,0.638867452866407,0.532703323995557,0.577148665073969,0.524141082115329,0.42247946055452,0.568215131012815,0.495347295783667
564,4,15,35,145,0.3394726251191,0.279391788065155,0.520374825297144,0.411765613616566,0.570154215868884,0.454971805760661,0.309432206592128,0.489316615135813,0.39937441086397
565,5,15,45,145,0.239345201089564,0.203364937941743,0.561109239174829,0.496076192911299,0.585485376573736,0.568272614714762,0.221355069515654,0.552735855843656,0.387045462679655
566,6,15,55,145,0.114167485892241,0.047495467496837,0.395622822717562,0.443538535252845,0.441816540671905,0.317750433423665,0.0808314766945389,0.399682083016494,0.240256779855517
567,7,15,65,145,0.107424235474997,0.0362288483586822,0.340117065018997,0.27930400471909,0.316442165326122,0.337620829653881,0.0718265419168395,0.318371016179522,0.195098779048181
568,8,15,75,145,0.0648007833520216,0.0172157129097643,0.329016249715212,0.280163722142418,0.314822165491606,0.309208907128832,0.0410082481308929,0.308302761119517,0.174655504625205
569,9,15,85,145,0.0704323918489137,0.0162007727704711,0.295120262266221,0.435176428211099,0.323265705478556,0.353438298623078,0.0433165823096924,0.351750173644739,0.197533377977216
570,10,15,95,145,0.0855581078122493,0.0284088635773236,0.37253782983349,0.263946748184672,0.397798083255508,0.40354880048875,0.0569834856947864,0.359457865440605,0.208220675567696
571,11,15,105,145,0.0910418033374429,0.0226011305184459,0.383416550260943,0.413650449445207,0.430002589547613,0.432126862093915,0.0568214669279444,0.41479911283692,0.235810289882432
572,12,15,115,145,0.085594260092239,0.0738609302880597,0.389909120593185,0.442196458470452,0.355818531800345,0.381892962398694,0.0797275951901493,0.392454268315669,0.236090931752909
573,13,15,125,145,0.105081782325107,0.067042415659228,0.405525594227059,0.487778170843319,0.442031481015855,0.523474348023214,0.0860620989921677,0.464702398527362,0.275382248759765
574,14,15,135,145,0.194189616379376,0.13789121955385,0.503824250542545,0.651633681186385,0.60600706264286,0.510739126235698,0.166040417966613,0.568051030151872,0.367045724059242
575,15,15,145,145,0.333826614528391,0.27740551063656,0.546830585414802,0.742471174797741,0.582876080652107,0.574952887929198,0.305616062582475,0.611782682198462,0.458699372390469
576,16,15,155,145,0.369509684673766,0.337042431991706,0.641293365464285,0.661673124958346,0.621516470008828,0.606463739398486,0.353276058332736,0.632736674957487,0.493006366645111
577,17,15,165,145,0.509654189337815,0.517020549629898,0.638425157051039,0.638878544917004,0.679137109713764,0.64553389955407,0.513337369483857,0.650493677808969,0.581915523646413
578,18,15,175,145,0.611279327514534,0.577235766329966,0.707715476441591,0.712927487698257,0.727393150324997,0.767810371116228,0.59425754692225,0.728961621395268,0.661609584158759
579,19,15,185,145,0.59832379886156,0.57175116206774,0.715609288104458,0.796135850740186,0.722274942104654,0.740898184563378,0.58503748046465,0.743729566378169,0.66438352342141
580,20,15,195,145,0.631370239326235,0.58272163318623,0.564042826367524,0.710125313215784,0.598815446822369,0.706514308941931,0.607045936256232,0.644874473836902,0.625960205046567
581,21,15,205,145,0.64291693127689,0.614899130025941,0.567430861696623,0.448893691252958,0.612875740142729,0.616704989300364,0.628908030651416,0.561476320598168,0.595192175624792
582,22,15,215,145,0.636474051802149,0.62348162728004,0.60386689682132,0.649834434619817,0.581304930432892,0.681047583365017,0.629977839541095,0.629013461309762,0.629495650425428
583,23,15,225,145,0.644394590613682,0.604588267368747,0.475692573253153,0.455928730282915,0.491433986637583,0.54596677722663,0.624491428991215,0.49225551685007,0.558373472920642
584,24,15,235,145,0.582267928480018,0.554462564119395,0.559473096739637,0.544780836244741,0.547898252569915,0.530281488620471,0.568365246299707,0.545608418543691,0.556986832421699
585,25,15,245,145,0.582264757170751,0.583147640828308,0.510469569389733,0.480626194695251,0.532980777376286,0.555892033166027,0.58270619899953,0.519992143656824,0.551349171328177
586,26,15,255,145,0.592981520169211,0.560628192929927,0.504678342121853,0.483183651317024,0.581475720285457,0.575126797227804,0.576804856549569,0.536116127738034,0.556460492143802
587,27,15,265,145,0.617580701034157,0.596543765969715,0.500042330849751,0.580206105506577,0.519898411807357,0.522650784147663,0.607062233501936,0.530699408077837,0.568880820789886
588,28,15,275,145,0.665896058049988,0.640463198588763,0.498197253953462,0.565856497125543,0.558368441412854,0.544637277850906,0.653179628319375,0.541764867585691,0.597472247952533
589,29,15,285,145,0.658898180060216,0.620154360375075,0.600719832079251,0.673564723753649,0.539112930719217,0.603296932298506,0.639526270217645,0.604173604712655,0.62184993746515
590,30,15,295,145,0.577259215342548,0.50078305113938,0.557105453376759,0.590606238159251,0.668360788277857,0.709514932530011,0.539021133240964,0.63139685308597,0.585208993163467
591,31,15,305,145,0.600232454974913,0.553054776859622,0.653935859710524,0.782737028956425,0.703028319161726,0.651480508487944,0.576643615917268,0.697795429079155,0.637219522498211
592,32,15,315,145,0.518747579159831,0.521650794307758,0.652682926392076,0.60605959707142,0.663949809696724,0.770991900079223,0.520199186733794,0.673421058309861,0.596810122521827
593,33,15,325,145,0.429274157849015,0.403222822750785,0.6165657478214,0.668994198497183,0.679575315676948,0.774332448766961,0.4162484902999,0.684866927690623,0.550557708995262
594,34,15,335,145,0.313433319682719,0.299526963199009,0.641174960534107,0.725748527005869,0.691261997904957,0.689627173618526,0.306480141440864,0.686953164765865,0.496716653103364
595,35,15,345,145,0.341819855850343,0.318378892843072,0.637834329148625,0.693825982386165,0.630240348772688,0.724969712927277,0.330099374346708,0.671717593308689,0.500908483827698
596,36,15,355,145,0.414360672212941,0.342139876718444,0.582481492845027,0.674881627029265,0.539642454432553,0.613063507005925,0.378250274465693,0.602517270328192,0.490383772396943
597,37,15,365,145,0.344101699711517,0.288625060265435,0.501886235726675,0.538056322782608,0.526673801014567,0.510755965792699,0.316363379988476,0.519343081329137,0.417853230658807
598,38,15,375,145,0.549645222111397,0.523045041246167,0.578702083715367,0.602613902346043,0.586106671200299,0.571705405798652,0.536345131678782,0.58478201576509,0.560563573721936
599,39,15,385,145,0.638214431794851,0.59495810834458,0.554630479494061,0.506147830703822,0.614050680694035,0.701434137363364,0.616586270069715,0.594065782063821,0.605326026066768
600,40,15,395,145,0.654390107144188,0.652272686779223,0.519553831381355,0.557979732182554,0.509872151661128,0.562112610208197,0.653331396961705,0.537379581358308,0.595355489160007
601,1,16,5,155,0.585587281001004,0.570674337026064,0.616092354635523,0.702588381845344,0.704127002224446,0.669899650799692,0.578130809013534,0.673176847376251,0.625653828194892
602,2,16,15,155,0.508019281848025,0.490765496957227,0.598059174012237,0.475219576419905,0.492913752430445,0.604061160129968,0.499392389402626,0.542563415748139,0.520977902575382
603,3,16,25,155,0.32945989179607,0.324326940837232,0.533162122762568,0.647143975239591,0.534593454861278,0.589458183995495,0.326893416316651,0.576089434214733,0.451491425265692
604,4,16,35,155,0.227344811039672,0.210665385996042,0.530270379218176,0.545831729638554,0.560410019701828,0.596268426706667,0.219005098517857,0.558195138816306,0.388600118667082
605,5,16,45,155,0.130311616309818,0.116610710648891,0.551869952800417,0.563673972646239,0.587356306712801,0.6222266309653,0.123461163479354,0.581281715781189,0.352371439630272
606,6,16,55,155,0.121423245616814,0.0735007084695413,0.382660261949228,0.264934395283728,0.332054003553442,0.423856707836494,0.0974619770431777,0.350876342155723,0.22416915959945
607,7,16,65,155,0.0758424559943116,0.0473841292798691,0.29820885267742,0.296051330817418,0.26842977620322,0.365698694982521,0.0616132926370904,0.307097163670145,0.184355228153618
608,8,16,75,155,0.052601857677797,0,0.242184564549127,0.305969435365906,0.188610464157903,0.221463258620524,0.0263009288388985,0.239556930673365,0.132928929756132
609,9,16,85,155,0.032789052549808,0.0401082403502653,0.274758362445345,0.142396099314085,0.293798886574808,0.289466257991983,0.0364486464500367,0.250104901581555,0.143276774015796
610,10,16,95,155,0.0699300093931117,0,0.28175881450325,0.295365668039593,0.286048868295362,0.351842192051743,0.0349650046965558,0.303753885722487,0.169359445209521
611,11,16,105,155,0.0227503719299159,0.0294613761722784,0.315586459840316,0.304056682229103,0.322614619405457,0.33015955601874,0.0261058740510971,0.318104329373404,0.172105101712251
612,12,16,115,155,0.0742290321374069,0.0316571971850097,0.283628818735999,0.335986062885687,0.340115620545959,0.331054519180422,0.0529431146612083,0.322696255337017,0.187819684999113
613,13,16,125,155,0.0699802567586313,0.0467178661770392,0.242857190078111,0.35354500659827,0.34613487480456,0.286205788684514,0.0583490614678353,0.307185715041364,0.182767388254599
614,14,16,135,155,0.1189371649562,0.0639868322314006,0.46779079515418,0.447747512006892,0.463111886339762,0.48843006493704,0.0914619985938003,0.466770064609469,0.279116031601634
615,15,16,145,155,0.363601590442206,0.276516590252707,0.557736912633492,0.674132164187036,0.655702070622161,0.571820353604032,0.320059090347456,0.61484787526168,0.467453482804568
616,16,16,155,155,0.571345951754059,0.541567687384713,0.630410678529141,0.67877141544146,0.646463118718035,0.720102231715419,0.556456819569386,0.668936861101014,0.6126968403352
617,17,16,165,155,0.622266957981051,0.613264244930979,0.67493484822781,0.719872795502104,0.62284564743806,0.740756958741651,0.617765601456015,0.689602562477406,0.65368408196671
618,18,16,175,155,0.721157504844981,0.718955078432906,0.632101027264287,0.633455646685541,0.66949176143055,0.68462364231478,0.720056291638943,0.65491801942379,0.687487155531366
619,19,16,185,155,0.761829362650434,0.694295719672105,0.667379480072386,0.662019825656696,0.710174435305627,0.680641318492284,0.72806254116127,0.680053764881748,0.704058153021509
620,20,16,195,155,0.769662707701842,0.764146659880723,0.574796859572885,0.618527955016807,0.657416059186805,0.62656722583466,0.766904683791283,0.619327024902789,0.693115854347036
