"Elevation","Slope","Aspect","Water","NDVI","pH","SOC","Road"
466.2687616,0.411838961,152.6822439,6.974206854,1.540122561,5.44183705,0.702627464,10.29881223
545.9967786,0.652853644,34.19110278,5.896215992,1.938489558,5.47355846,0.648320601,28.76613034
556.04596,0.397088645,290.1559512,1.909832371,1.53276695,5.458455106,0.738984403,28.10345105
477.8489365,0.659242066,14.34165885,11.27157654,1.893227582,5.460366309,0.839772766,14.2163468
527.8385216,1.224147068,251.47119,5.216987043,2.060488451,5.348750014,0.761683727,16.00292823
540.6547785,0.552935749,193.8802853,4.917202369,1.625246943,5.599392358,0.741959454,25.76541232
555.3932889,1.161636862,182.5306679,6.277042114,1.409919158,5.326702114,0.639474416,23.03446146
532.6897475,0.453751318,208.1406904,6.271479955,1.596611935,5.524131799,0.787580186,19.07684338
507.0701614,0.449567598,341.8706981,5.047169984,1.39823393,5.527885267,0.775654432,11.47723049
459.4215653,0.090962652,244.8005716,1.383383694,1.709238281,5.703648174,0.769309539,6.761561994
570.3288493,2.562135147,19.67586298,13.22294089,1.666770798,5.3912748,0.689909718,22.5685428
517.8195712,0.662398873,197.0151548,5.224330573,1.589336787,5.338180235,0.69678649,8.985421534
475.6147213,0.645901263,160.153254,9.060181736,1.493612119,5.381774906,0.69919376,6.49344586
566.3607948,0.664306951,38.07550407,2.144512106,1.329744437,5.430200656,0.721657528,27.9745225
546.4778375,1.632260329,38.28631713,14.87054599,1.868155597,5.366005379,0.728420395,18.24695662
523.5012836,0.422558135,131.1976604,9.253633702,2.798545704,5.336414776,0.841163239,26.31248165
466.9806346,0.230599909,188.0662096,7.342460572,1.310554947,5.779193702,0.823850692,3.800634348
484.4004195,0.277525211,198.9688579,9.95085351,1.503801609,5.72121883,0.799395753,0.028666512
501.0030189,0.471538535,185.944145,8.663365996,1.723526703,5.368026069,0.827148775,2.466376156
463.0801303,0.030031861,218.9218773,3.588567704,2.625865457,5.581536999,0.855407393,7.695004933
460.2103693,0.082479832,161.6207427,1.549321122,2.993033798,5.653161725,0.845326856,2.972608377
463.0827181,0.952028887,275.3295456,1.469989723,1.589518342,5.266955376,0.824666343,5.79088251
508.2826583,0.574844091,220.9859716,9.993302008,1.722688121,5.531954183,0.803053961,3.760655708
526.0672189,0.247413726,194.4462778,9.312771142,2.017206138,5.552240598,0.751699819,17.82000375
462.3526722,1.013886736,252.8826705,2.477533527,1.454209579,5.387632059,0.778062746,2.246953458
518.6623658,0.819913867,114.1880001,10.19353643,1.859600171,5.252244564,0.82687911,22.74009682
554.7706035,0.95321207,237.1845567,3.548353442,2.143979459,5.247565519,0.816943815,22.76314685
530.3344892,0.973340198,195.7443832,9.840481042,1.615071841,5.386780392,0.750827348,5.506440273
528.801496,2.959052859,47.69838986,12.76514307,2.068176481,5.401542669,0.657172142,16.48132329
546.6357482,0.584554494,137.357179,0.159540798,1.943080268,5.435681526,0.798815137,23.45074551
516.2906023,0.292756069,266.414578,9.019628415,1.864977323,5.5652745,0.787492763,9.784253214
453.8923179,0.428288968,96.82080677,13.49297931,2.148369565,5.551911831,0.805399537,9.002024134
502.7170979,1.222457884,99.16569129,14.31626661,1.570717391,5.317139387,0.790154725,13.23682042
448.9715738,0.355145312,59.48253764,13.05876252,1.520021739,5.578711987,0.712998658,5.12323012
535.5546021,0.66846939,74.06432262,11.15939262,1.491697706,5.273860083,0.766165094,19.60489553
555.0454923,0.912642225,162.2969957,2.530901279,1.826498973,5.452003931,0.723007601,23.47778666
467.8556323,0.099840772,245.1408305,5.696338252,2.086840068,5.731786524,0.798481081,4.766333384
468.8295946,0.444458248,121.381872,3.99724446,1.397826087,5.34973526,0.70978862,1.080450683
485.7265585,0.298738911,188.3202097,10.14941863,1.740935379,5.802294488,0.816278766,0.502757484
530.9129007,0.734955871,173.6510207,6.204005567,1.817368538,5.456146807,0.772728567,22.58866626
523.481257,0.733642646,326.7655718,9.960452511,1.77595243,5.470267236,0.692768372,14.12853107
551.1983989,1.016158625,211.8160634,10.16584723,1.660840409,5.288458983,0.713402699,18.259152
467.0533977,0.154094005,161.2189396,2.162420441,2.871248132,5.600826021,0.906659713,6.255752941
467.936954,0.394703308,324.763054,0.654608752,1.794439029,5.417704619,0.789633939,4.229732928
474.9374978,0.934022012,308.7256665,3.041746595,1.26155163,5.548125602,0.685057352,2.540038992
464.3164933,0.296053236,273.2426682,5.351400377,1.483530435,5.665875055,0.87145793,4.01792277
473.8090746,0.499392878,93.53167283,4.286224666,1.293070992,5.389956107,0.82092971,6.170400219
519.3051562,0.575819685,255.5168164,6.021860409,2.218663814,5.473349181,0.747137406,19.76969767
532.176468,0.237189435,224.1069771,13.59445526,1.67800341,5.61548809,0.763228786,14.74659599
460.3317333,0.409888219,283.9187891,12.41850517,2.597006505,5.641142201,0.832611826,10.59271552
451.2599629,0.733602596,276.3303928,14.45146955,1.842284149,5.469700483,0.782790412,7.793265821
530.656874,0.390997922,206.2763974,12.51961717,1.660004092,5.530852108,0.7984356,9.421543838
532.290927,0.727643026,319.3869436,13.11533647,1.860740153,5.510121374,0.726234728,14.01955001
542.4795909,0.759835175,328.2626895,1.897282474,2.210494831,5.389141771,0.793963136,19.76398864
488.5562066,0.450440409,255.3701129,9.33812152,2.252610401,5.390569376,0.772283064,14.62969539
480.3290664,0.353179492,266.3310127,3.774286237,1.411319633,5.544356506,0.794853271,0.379672254
466.9089893,0.033510045,141.2331307,0.004531607,2.570853026,5.661317743,0.833401346,3.442071458
438.3838202,0.771659039,275.9808876,11.97291172,2.419221977,5.358965743,0.799225009,4.155145815
483.3497384,0.470128141,234.2917707,7.800461135,1.268391304,5.442085583,0.838988235,1.825412787
474.1285121,0.330681806,266.6909092,8.129191853,1.186305707,5.498916654,0.819456148,3.851289519
527.733949,0.696527908,228.2729847,12.850416,1.816607507,5.423963992,0.819479684,4.9753018
503.744677,0.546474684,140.0757109,7.135972115,2.143450873,5.353712472,0.794895685,17.14486663
484.8741451,0.42865575,199.5258841,7.847066291,1.949923234,5.618979633,0.801060788,1.518839078
472.3066731,0.106272202,197.179729,4.646910797,1.935261719,5.612979822,0.816959756,5.515233464
471.7726297,0.107024848,284.8259709,1.380564642,1.547451087,5.732298875,0.755269057,2.946180859
568.5534432,0.855939184,25.92466545,5.958955925,1.787287024,5.322397344,0.689022442,16.87235337
506.9833528,0.408400134,187.0741929,10.68708278,1.859887228,5.528245075,0.792333634,2.498780249
473.226905,0.448582831,242.2495336,3.889462162,1.216946633,5.503913629,0.816154478,7.410346021
560.574225,0.83552584,193.1199523,11.18817107,2.018715942,5.294893334,0.786405201,13.88835299
541.6648228,0.338831493,233.530368,14.33355874,1.768466837,5.544834683,0.806628442,11.35445244
537.6858932,0.40703396,296.6547541,4.157502067,2.057493961,5.28954296,0.764385127,16.55551775
496.6516011,1.043203523,299.2615164,9.049265578,1.375196162,5.491299957,0.690683783,8.136838575
498.8128332,0.645470422,223.9786468,10.65626969,1.775778363,5.322916163,0.873155107,6.334174868
558.9690972,0.384657697,216.8900331,7.204183559,1.894546217,5.54368538,0.698639683,14.71862126
493.2031268,0.743886252,320.5398637,4.014766267,2.665122732,5.34232611,0.835975176,14.08767881
514.0590008,0.679524419,88.39686443,0.736968959,2.082856727,5.495637595,0.798938446,16.02346881
511.3902189,0.732327227,326.1957092,7.813650742,1.423723505,5.27622956,0.817474334,4.982726675
517.6298776,0.488177709,154.4142255,5.476852785,2.330260527,5.331554071,0.836467321,13.07407124
475.5113204,0.906827408,41.79326021,8.547734233,1.532109375,5.302475061,0.710851057,9.740258685
587.5168073,0.705771783,238.8940918,11.27206697,1.550541347,5.404029061,0.665786043,12.5628983
526.9265998,0.365011826,180.7274414,2.320682704,2.047370245,5.598228047,0.782046314,14.97460737
508.6321046,0.627587565,85.15830811,0.947707029,2.007147249,5.533160206,0.69728432,14.06546153
536.3350297,0.175393179,66.00354189,17.68418329,1.71825081,5.663052647,0.748620093,8.718484013
536.5434515,0.582892376,150.7703713,15.22797176,1.793556692,5.499268941,0.722186068,7.48023108
489.9304597,0.689109083,203.8361963,5.422617543,1.890261554,5.474819546,0.757933025,1.845468286
526.6340097,0.436411976,118.3359762,11.96285283,1.393384286,5.543770946,0.811494557,4.465806677
478.1534939,0.092731609,261.818262,1.968440227,1.898314749,5.78451433,0.788703626,1.69341936
477.1590195,0.103591316,287.8786083,1.965697572,1.304139301,5.71819919,0.746137862,0.67152006
507.0161624,0.322563005,156.5103755,8.151137759,1.525209889,5.608852659,0.815937936,0.579406655
493.6324469,0.622098007,231.0572014,6.493001642,1.370561807,5.328055595,0.903570702,10.12327505
473.6863634,0.214970862,216.1718874,3.723155137,1.95824215,5.414553126,0.849756055,8.504316499
554.5998386,3.358753072,193.2278931,2.856909256,1.796434611,5.42822177,0.831269176,9.768445387
477.0810305,0.939339393,214.6191081,6.742622006,1.628797159,5.391547154,0.710872752,8.892203169
492.7414985,0.482050724,198.0756929,8.388456619,1.486634783,5.477755419,0.898664685,6.915217
554.881994,0.400989629,124.3894108,9.675238501,1.907362605,5.679637279,0.750440925,11.04334555
544.7087688,0.499544594,195.0696684,16.97020589,1.667253851,5.406812996,0.768926779,7.414291043
505.5320449,1.782719474,136.8162101,5.612519961,1.597952446,5.200999722,0.826680258,11.00424219
517.7385374,0.549311936,286.5457253,2.035639237,1.935878943,5.445900734,0.719370495,10.65313689
522.7142961,0.258809962,211.9397201,16.05402621,2.080258142,5.696131908,0.823409553,4.203486975
518.8193607,0.262942075,122.0186366,13.66801885,1.849540324,5.689374121,0.803829297,4.252119151
487.7313726,0.118500749,212.4364475,2.610982776,1.816991441,5.763783785,0.785869969,1.372808975
481.7084205,0.397053164,321.941612,0.079297988,2.309119226,5.307076132,0.821600154,9.132083205
473.5253647,0.504513062,200.0645143,2.906350666,1.702300052,5.490268093,0.842768699,9.353399724
534.4063747,1.091210488,118.8670173,9.691512075,1.77543376,5.244628018,0.829368976,13.82028753
601.7871434,1.559443792,132.0034881,14.55951337,1.648142075,5.452276235,0.629344432,8.035274053
549.6189268,0.734895298,126.2954322,7.231670875,1.327287059,5.209024253,0.745375903,10.734222
517.8564423,1.166456819,13.45706244,11.21663151,1.35677106,5.279016875,0.78490408,9.741328382
498.0593118,0.641737181,206.2734489,6.392982467,2.078520027,5.549937862,0.814667341,0.373850159
484.9589939,0.194008844,252.5179695,4.230966127,1.472172886,5.691490671,0.802579671,3.006597587
506.787591,0.179638633,100.5099702,9.398706003,2.08401318,5.628871174,0.785148415,1.160690659
532.4704375,0.47511628,29.92907243,6.929340615,1.462996078,5.409116726,0.738948556,8.9746466
537.854497,1.025248417,237.2938534,12.74465854,1.922179008,5.174814578,0.833221797,13.4331793
496.5733465,0.547077608,284.3699229,1.981463828,1.336913728,5.510407153,0.800565156,3.370475328
510.0343043,0.366698042,176.9555772,9.129242801,1.807524117,5.421925772,0.919439029,15.91779815
519.4440806,0.647712953,38.07044857,13.31460658,1.643370754,5.416094564,0.847403609,11.88951965
557.2774101,0.511518424,120.6567976,12.91631466,1.570659165,5.349245146,0.692083138,6.952256922
531.7491165,0.638171011,142.2776536,17.40799978,1.30058312,5.659269705,0.720722808,2.468223382
480.529836,2.310981562,201.0081415,0.08524027,2.597019343,5.531573416,0.747899648,6.080362354
479.7030635,0.228054034,162.6403127,3.630158615,1.360040006,5.641313942,0.809523035,12.08856148
530.5081461,0.549296192,82.79915046,5.649122223,1.295039912,5.640122715,0.788605273,7.911468152
491.6707824,0.087520333,165.0953569,2.141395783,1.716236753,5.806025794,0.727746083,4.1472509
506.9549361,0.435320378,176.4772802,9.029453953,1.490137255,5.490690269,0.875428943,16.88373758
505.0706676,0.167803411,184.3583931,7.71578185,1.490443137,5.782369739,0.81519452,0.348111184
499.4516317,0.549570052,329.4802851,1.558270086,1.334321398,5.532963872,0.800765105,6.245262925
491.695587,0.169793586,304.0847787,0.086786737,3.071495993,5.652935544,0.828081185,5.659120394
522.9372816,0.49147093,263.5605122,12.50223192,1.70323717,5.594291975,0.818322221,1.230628578
493.9644282,0.751371814,47.05697378,2.995517795,1.272990659,5.27675876,0.715503647,3.636525574
534.5291226,0.349929183,133.5772236,18.82034773,1.373048442,5.754136577,0.79636379,1.326697197
515.1177599,0.357898288,124.0424798,8.020716456,2.160604416,5.522900433,0.858117664,5.994890857
535.574151,1.103561946,71.12099602,14.11238716,1.777482353,5.247420311,0.835959697,16.48402395
507.7752563,0.596901075,172.810067,9.241499477,1.638789402,5.293803349,0.866817769,18.19620335
494.9700375,0.16242052,248.5116253,2.51502166,1.692229031,5.796084755,0.766617174,2.054138714
515.6593399,0.515452537,107.317066,9.724605738,1.978000849,5.7838165,0.781329447,4.004074023
539.1385928,0.506006505,300.3239211,15.19684433,1.624232626,5.521756279,0.810867259,1.816369727
523.5398271,0.951533222,200.503225,5.880629205,1.414856266,5.36133866,0.747066426,8.270662123
528.2005774,0.317336552,102.3980745,12.3054204,1.455836186,5.501563256,0.771925524,4.791506808
484.3508759,0.260796663,159.3852899,5.331150365,1.568549253,5.637462188,0.879453546,15.98325998
519.2660537,0.302436933,50.43774493,15.32083527,1.735601562,5.564198427,0.87734813,17.23341802
534.3204579,1.045766723,147.8318962,6.176985627,1.30092208,5.414833639,0.720488831,3.440727927
554.8891635,0.69123828,160.2560058,13.85097698,1.497059226,5.301453966,0.71581116,1.572765694
512.7341816,0.218517035,296.3662505,16.84774571,1.855667969,5.806033794,0.835256651,16.72136304
558.8946856,0.849891447,211.9824369,15.04095972,1.455224552,5.352409795,0.716856901,0.074522909
499.3626932,0.195205595,317.2936708,14.40096476,1.323527174,5.925715744,0.826892525,13.60365098
531.9689068,0.612418333,47.05594177,11.50848015,1.846072011,5.391675428,0.740992993,2.858601847
479.6790987,0.165645976,196.9447501,3.064744947,1.24058356,5.724487003,0.832336259,15.46922459
515.4586778,0.366803791,273.3593878,9.296840583,2.441218761,5.337822064,0.762896246,3.062530764
560.8591364,0.801455643,250.5985605,13.70950232,1.834024382,5.31489324,0.777081088,4.314564081
553.9900099,0.945224482,304.2995816,16.7029571,1.582863427,5.352473678,0.784133466,2.613409592
545.2829201,0.547057691,311.9157509,15.77818492,1.545289397,5.654295179,0.779626588,2.263531259
525.0685763,0.693461826,192.4287935,6.988928293,1.349747485,5.354923581,0.791892224,9.183588873
507.9678821,0.330097372,336.8466614,6.478774512,1.394669736,5.767805374,0.819009495,0.651297602
517.2244931,0.810460733,12.13502899,2.049363334,1.691780051,5.299475453,0.82328437,4.290245311
517.571329,0.314529958,307.8209898,16.86966904,1.544807575,5.709462238,0.844883247,18.24533607
540.6749719,0.6961398,232.052398,8.762429114,1.76316467,5.301350518,0.82181129,5.240362019
497.8252633,0.168417929,67.13082905,4.565388416,2.027365829,5.750921182,0.785126893,1.38883744
499.5571078,0.149477784,310.9068468,0.174957643,3.323992982,5.780505177,0.822039978,2.23599962
498.4962179,0.564458944,213.0851508,8.37347126,1.495033288,5.289201744,0.871919293,20.88581556
502.1816763,0.092050917,272.2704346,13.11198891,2.176699049,5.907485001,0.77399362,14.85338106
560.6004617,0.553114083,75.74796718,10.42639909,1.38153125,5.333132852,0.707191366,0.044557355
501.8617782,0.626122777,92.25714893,2.151037084,1.370084047,5.351632548,0.735223478,0.226050055
527.660213,0.498307745,352.0913937,15.32280345,1.498826087,5.52294676,0.859292787,19.71729228
554.80421,0.488529182,179.23464,10.56925871,1.494383571,5.593978609,0.756798157,2.281392614
518.1352018,0.310175322,212.5991124,5.627884411,1.51497971,5.452072379,0.777727466,3.615229505
546.2055836,0.446430637,74.46360177,8.566612239,1.675594714,5.362765191,0.739354085,1.858665112
487.5688169,0.212804783,213.7293552,5.168875569,1.534720448,5.729729364,0.882072528,20.07963675
479.7286629,0.353617949,142.7768741,0.113680383,2.609130264,5.38749276,0.865326308,0.713162678
549.8554776,0.972047541,125.1402051,8.399944578,1.292326343,5.273573954,0.717199212,1.685133933
483.5243617,0.683474842,224.5267584,2.20906096,1.300561651,5.478629645,0.858628219,18.1795555
546.7621828,0.550427086,149.4870865,8.776976894,1.827988531,5.552150043,0.820767046,2.931357405
590.8254818,2.170225785,33.65396299,14.10564584,1.867349538,5.266747762,0.781556367,6.711356127
558.8675673,0.440070156,260.5783433,11.98171176,1.589906929,5.540595416,0.782149885,6.539047837
529.5367934,0.38694897,172.5826045,6.12163932,1.454306895,5.454925956,0.780619834,7.73334146
493.8350572,0.315093642,39.32613169,0.81051507,1.667026018,5.605169884,0.861720007,2.226622517
516.8483536,0.234762916,192.075928,3.688554729,1.670847059,5.662891328,0.800173424,1.889831705
506.7288501,0.192744769,225.4402836,12.35498118,1.246238111,5.909912612,0.7844115,13.72838899
509.4421117,0.237540013,221.7642494,1.824607993,1.994574595,5.663003615,0.785903814,0.160356034
534.582197,0.807233157,68.93836019,6.090748115,1.518743067,5.413531502,0.78254404,1.890860905
521.481885,0.606789034,131.4559087,3.492386815,1.614594146,5.545796745,0.807644792,1.576755401
511.089926,0.624130593,213.6017868,8.003853708,1.979567263,5.409759578,0.909827927,23.95676446
517.8932077,0.292819554,16.4590607,16.17725597,1.48853913,5.836376622,0.836287865,16.70539404
485.2358937,0.416236648,246.503404,2.061814717,1.200359808,5.491647082,0.879452252,18.14020911
586.2659999,0.232868186,39.26982566,14.20853535,1.598706223,5.699158173,0.785807107,10.01982802
492.3307719,0.314014463,231.5867488,5.525219985,1.705327276,5.799251558,0.898238565,21.62855812
521.8967331,0.755499833,349.4379746,1.751398219,1.315770284,5.332943969,0.786214552,3.302514169
539.8634296,0.487912907,4.08132057,14.53729207,1.682300272,5.469173454,0.853781902,18.61720875
517.9800053,0.293674098,217.0193957,9.62007824,1.535722826,5.866882518,0.8389728,10.71478167
635.489101,4.56486541,40.95188849,9.473046178,1.921953098,5.384112341,0.700269662,7.740719399
517.3590831,0.26915958,67.33197491,1.000438027,2.241436488,5.551442073,0.837502995,3.313050211
574.5133942,0.505099071,313.8559037,9.247957938,1.400032396,5.648278218,0.767354972,11.03933772
524.4922682,0.604810346,206.6818935,2.037939064,1.453617391,5.459435837,0.786610181,0.975158742
542.205333,0.576146619,143.7952273,14.62366536,1.619521739,5.471882517,0.834040652,16.98731434
506.1406856,0.537314294,217.247632,6.127335939,1.762429327,5.488518937,0.894908907,22.11162128
521.5540509,0.212511122,190.8870657,14.20764122,1.574774457,5.87881586,0.821784068,14.01624534
540.418644,0.683351942,196.6018664,6.11484537,1.439044837,5.384045161,0.807655004,6.910216532
563.9163456,0.504855622,68.72962433,6.767141354,1.681344416,5.344571701,0.776232361,9.054215789
601.2868599,1.172406297,68.01539842,12.99620067,1.721524769,5.29061987,0.7358296,11.71335682
548.3906037,0.740626069,55.14865427,3.159510546,1.56270267,5.406878092,0.735516655,4.546633474
527.6659455,0.241223197,34.04001846,0.960705256,1.61197227,5.511183983,0.782448457,1.127236211
556.6391203,2.106030667,218.8124963,3.827137374,1.719384825,5.563254988,0.741381586,2.878966665
619.1650786,1.112894395,88.06149745,10.63808873,1.921766752,5.329870052,0.758613407,9.506800513
612.6541243,4.360917429,37.70928059,7.25801122,2.04373231,5.366579826,0.747568246,6.192006501
577.5554678,0.925208589,24.60679694,7.95776652,1.338427936,5.343335636,0.675651322,11.40191764
520.8133955,0.475642367,20.59035327,0.935750361,1.379336999,5.480675937,0.824814886,1.693555662
532.8352147,0.895987022,195.2346505,7.848398136,1.947641984,5.252481049,0.84008558,20.28477268
521.6699848,0.189256861,296.5638516,1.488169915,1.297019694,5.710762853,0.788997498,1.964151905
491.8976633,0.402769874,120.1465755,2.686560504,1.473377439,5.661537172,0.86522514,18.59272282
523.6616072,0.314912857,195.6173893,10.89487165,1.163118886,5.851899222,0.781670738,10.48078295
546.2351651,1.137145369,104.3970881,2.469745292,1.668033078,5.404067808,0.750940312,5.33128965
518.4387555,0.278766574,137.0520937,0.0887047,3.296805033,5.866155455,0.838889976,1.241153929
572.1734964,1.130059397,49.08401058,10.23534491,1.640541688,5.345416391,0.744382877,9.526996165
530.7531178,0.609068276,159.0711576,8.325956558,1.869512228,5.368047234,0.864377091,18.55386935
526.7509356,0.246653069,248.8436618,10.9245059,1.489995924,5.93761941,0.789005533,9.886515311
573.8203029,0.218772191,61.43875607,11.46560072,1.552617732,5.557937097,0.795691657,14.89166246
531.7938706,0.486662355,185.6796635,2.546370813,1.263953295,5.419231612,0.807696625,1.365720151
532.0345634,0.529842087,119.5490377,2.831916378,1.472076936,5.6227696,0.82380884,3.514333999
556.1115643,1.031801903,346.1691383,15.73182601,1.441724864,5.385680746,0.829427709,13.66967892
530.9748172,0.388268084,333.4566934,12.79220241,1.628465863,5.841907455,0.851148282,11.26390494
494.8766001,0.283976975,212.6252167,3.171850188,1.477609719,5.626621828,0.866019824,19.33559515
499.2612888,0.21917824,224.2895003,4.666769198,1.680783972,5.606089104,0.870510743,20.11970972
585.4504056,3.046582814,204.2127163,7.050431576,2.195606827,5.441521676,0.799191009,5.93715042
567.6285035,0.94621122,345.209308,15.52425918,1.684355469,5.341261886,0.828899306,11.53632841
580.2615356,0.203581726,221.2557213,9.905260268,1.462102131,5.601356364,0.750161846,15.66672285
595.0896063,0.426752639,37.87838198,13.09724081,1.591396782,5.599633185,0.688412701,12.88919757
545.2304029,0.671673506,190.3862971,9.069712211,1.581776495,5.5492469,0.82508208,6.3993402
489.9421761,0.039690666,199.5727678,0.347381673,3.637032225,5.701425994,0.822604878,17.89089592
538.1363945,0.20570768,259.7133153,11.4114876,1.519850034,6.05801582,0.758958578,8.019168615
528.8966064,0.118170228,295.3030822,2.08938319,1.257699574,5.825135306,0.725502038,0.224364929
529.8166571,0.14352191,211.9688751,2.402671622,1.503347485,5.798271426,0.744529511,1.934533594
540.6075888,0.985382055,182.5311253,5.926190834,2.391074118,5.381577957,0.798914272,4.772328733
493.5087996,0.156731725,196.7602793,3.597970238,1.737029382,5.869648453,0.849236379,16.91489668
515.7748933,0.604719223,255.1777674,9.56449546,1.980945652,5.51908803,0.913565531,13.3674973
519.0242632,0.294998317,204.1624821,10.56968546,1.694450639,5.702294886,0.914237877,12.31574232
557.7222163,0.263494855,273.971493,8.262704132,1.864964535,5.621261172,0.746882611,9.00814955
593.1755612,0.438101704,322.2193553,9.147524933,1.476343014,5.500866074,0.708571092,16.42158217
552.5876527,0.299011749,298.9109405,12.8471717,1.441545269,5.890446831,0.788470922,6.264051115
539.0323635,0.201299665,238.5042404,3.658820219,1.229374979,5.723757966,0.741113488,6.899265402
544.046676,0.436852548,354.1663577,7.012219639,1.558345087,5.540346375,0.710693121,1.655436318
532.841135,0.096868116,9.09887802,2.649260501,1.188716878,5.734908243,0.730945535,2.391203685
565.6495576,0.253226802,190.062999,8.454679235,1.607409962,5.722075243,0.743215863,12.40422375
531.0294341,0.269546766,137.6088045,13.25110125,1.715672464,5.667011166,0.885516779,8.078119301
532.9278266,0.111124132,247.4147952,0.601642837,2.482761637,6.079698402,0.697769234,6.047493952
558.111442,0.140118976,171.5220911,6.285009356,1.440273657,5.86407185,0.723086999,11.36900122
505.407798,0.183566407,181.7915245,6.832681954,1.378315303,5.947056832,0.850645517,10.96665904
578.6565602,0.49604401,206.1160123,9.297191052,1.551285347,5.649160505,0.679696531,14.8944197
522.6791118,0.310622617,263.0229469,11.85322183,1.756943734,5.622775143,0.850775233,8.176143473
503.0568949,0.288741576,243.3636292,5.519246434,1.800304045,5.733905578,0.837555548,10.60386156
538.4600763,0.092241556,221.9986835,0.040547705,1.558074974,5.845052809,0.712572546,9.332239147
579.430145,0.438755978,89.44596542,9.340049462,1.525428375,5.477775182,0.643887808,17.66403535
537.354831,0.250096492,296.1689305,2.29956333,1.453041262,5.763773346,0.762267545,7.496888177
532.4318738,0.348169919,251.9247489,13.11163205,1.686307246,5.703613218,0.880758735,5.781444716
545.7528838,0.279121629,317.5739376,8.573419719,1.351095652,5.726655418,0.765237689,1.545812487
540.2723508,0.18109147,269.1640377,5.192885923,1.185762581,5.673506023,0.756446428,5.059284432
511.2798535,0.203594439,259.7830474,7.603783438,1.382608696,5.868676876,0.835443377,7.810667164
548.7560324,0.131116132,74.09974058,14.0393085,1.776244094,5.91531915,0.78902206,0.841370234
552.7090807,0.155164884,161.347625,3.600977024,1.460317699,5.755784972,0.717443146,13.98079133
548.037113,0.13208187,305.85416,8.777503566,1.730690026,5.863392893,0.753581428,3.497088779
501.5166267,0.392761709,210.0218471,2.49066968,1.36946445,5.549922504,0.832110996,8.730325884
521.7297497,0.359078634,212.543057,9.005322969,1.486078569,5.865450555,0.811350928,4.929541935
551.6004204,0.152857272,188.7327652,1.505232566,1.701622165,5.768691848,0.709253801,16.25564884
592.8021668,2.226190578,230.6015299,7.871279116,2.02076965,5.393395947,0.755616869,18.0751603
565.3121843,1.590599938,314.219412,6.764926946,1.935436488,5.26741046,0.769820841,9.280749685
545.2251101,0.126066136,169.2199422,1.655338733,1.387500597,5.753878203,0.732642516,13.83974372
549.2042606,0.466214826,327.7873218,5.537598191,1.913311195,5.408510047,0.788693417,11.07607866
567.3424723,0.402915735,202.3961761,3.995002264,1.899546046,5.537752726,0.78607255,19.58721076
544.1854904,0.303957605,232.3160063,17.10157298,1.662626498,5.655811546,0.850601072,1.213964678
559.6096554,0.320185077,180.2375012,12.25712889,1.740429668,5.691554283,0.749229454,4.838154217
508.8897974,0.589109502,141.4357455,3.261121169,1.472876897,5.678094374,0.823320573,6.60971391
541.4870079,0.501734691,154.1282607,16.79417247,2.204397954,5.320299317,0.849597855,0.315714515
523.9238093,0.228011923,139.3604862,11.56754064,1.42309139,5.659835097,0.806805463,1.394864664
516.256835,0.145128892,142.4735622,8.340389957,1.436608866,5.81746432,0.803787095,2.364724521
559.2331632,0.181363352,262.3179925,12.05589418,1.551802558,5.957549469,0.735769636,7.88724412
557.7312093,0.158980711,228.9859364,0.260023949,1.471283205,5.769776864,0.720573869,19.60051313
666.1098654,1.171754875,208.7832214,6.908184423,1.738856777,5.482994629,0.750653318,19.52030329
577.0803094,0.668496973,191.5533921,2.382592463,1.842792327,5.425274155,0.781674551,22.49446419
560.5788077,1.215585398,113.6278829,17.55542127,1.870812393,5.377739238,0.737219456,5.62541695
574.1526561,1.799463678,191.6958632,3.603478184,2.349898039,5.335620482,0.7834809,18.42542713
579.0088789,1.853129108,323.5807657,8.103029691,2.181307246,5.374485792,0.806595392,13.93127608
570.3939324,0.327162964,175.7501307,10.90495105,1.869059506,5.686603333,0.781852695,11.36082283
531.348541,0.521898172,54.43556553,12.20076075,1.631887298,5.614834062,0.779729092,2.496128149
549.8670162,0.295386434,181.3475108,17.68274078,1.40183734,5.834154277,0.77065812,7.741375024
514.4413548,0.112955862,251.4095346,8.183378,1.779140835,5.83759432,0.799351968,0.461313206
636.5598593,2.204261606,189.3150126,4.520678567,2.034129065,5.41769819,0.809850961,23.14863688
535.7181769,0.892534136,138.8092716,16.05080079,1.602055072,5.494471569,0.844862712,6.042968791
511.8009388,0.419265551,253.1200466,5.608067999,1.551757677,5.722409062,0.845190309,0.131385769
555.0175323,0.145448659,289.9200276,5.38025465,1.483871441,5.845437508,0.762684816,18.93055848
579.3880043,0.237531302,293.3410575,12.70973812,1.976778517,5.737579794,0.764695285,13.69593665
546.0795765,0.441658234,217.471433,19.15079103,1.463672123,5.546073708,0.783741354,8.292617674
591.5994735,0.320333186,214.9135514,6.368558787,1.56680324,5.873519062,0.719036209,20.018294
554.1543281,0.31797789,142.5317489,19.06616434,1.47583533,5.880419273,0.723721459,9.893747614
570.5210723,0.142049613,268.0360138,0.335400428,1.690965047,5.532066401,0.739338866,24.08122446
527.4953951,0.383734956,292.1681336,10.71318542,1.590521739,5.710959031,0.785586609,5.411032187
582.1060676,0.780437443,131.543409,15.98499688,1.675880307,5.476259385,0.746995978,14.097264
